BatchID,param,grid_value,grid_log,nll_prof,nll_min,nll_thresh_95,sse_min,n_fixed
F14,beta,1.490541135862902,0.3991392324555222,-23.280704876490734,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,1.6922104335448023,0.5260356231580906,-21.970611005219087,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,1.9211654629981814,0.6529320138606588,-19.780149257310804,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,2.1810979669268766,0.779828404563227,-17.491400707609156,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,2.4761991785488697,0.9067247952657954,-15.395865718756028,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,2.81122740235522,1.0336211859683635,-13.542850513147354,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,3.1915847385040674,1.160517576670932,-11.910972975064013,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,3.6234041879778784,1.2874139673735003,-10.465168494731659,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,4.113648543014829,1.4143103580760683,-9.172367492086373,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,4.670222657354656,1.5412067487786367,-8.005498048547361,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,5.302100906579599,1.6681031394812047,-6.94397647609422,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,6.019471893761013,1.7949995301837731,-5.972583127717397,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,6.8339027336908,1.9218959208863415,-5.079933271521872,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,7.758525564668208,2.0487923115889095,-4.257568727315473,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,8.808249295216509,2.175688702291478,-3.4995774535990787,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,10.000000000000002,2.302585092994046,-2.8024547314644863,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
