hidden_size,n_hidden_layers,activation,dropout,standardize_cont,lr,gamma,mean_rmse,std_rmse,median_best_epoch,optimizer,seed,diluent_encoding,prior_mode,tau_fixed_value,forward_method,t0_as_initial_condition,sigma_main,t0_atol,reg_csv
56,4,swish,0.0,True,0.0010280450994486245,0.00017379027377073216,0.050266696512699126,0.01604990777445211,143,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,5,gelu,0.0,True,0.00983477890231765,0.0005458570730895149,0.048214295506477364,0.017828240440029695,74,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
17,3,swish,0.1,True,0.008556526523549175,0.00012067423794883973,0.05689156129956245,0.015673376410956532,88,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,4,swish,0.0,True,0.012070508659705471,0.00014805865174780626,0.042716632783412936,0.009215163517157059,86,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,4,mish,0.0,True,0.013792467516317452,0.0002163926757395522,0.04452878907322884,0.00946507449602257,119,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,4,leakyrelu,0.0,True,0.0070439952323347,0.00016490880773163523,0.04784452095627785,0.01581800425237075,158,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
54,4,swish,0.0,True,0.010815887293609466,0.00013793921095622933,0.039708267897367484,0.007364592125869156,81,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
54,4,swish,0.0,True,0.011037434650380056,0.011169853024061809,0.04234384410083294,0.013220173712853028,78,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
53,5,swish,0.0,True,0.01026493235221044,0.00010495280776171016,0.04273491874337197,0.012067934910950118,152,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,5,swish,0.0,True,0.009007548190201166,0.00037266789858327493,0.04225196912884712,0.011414768101738314,82,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
55,5,swish,0.0,True,0.009418318479683923,0.015978063282645144,0.04681244269013405,0.022519832443424502,111,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
23,4,swish,0.2,True,0.00655809195523049,0.00024686581509255733,0.04730240777134896,0.008038743818074434,130,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
54,3,swish,0.0,True,0.007770891113161887,0.00013952950807471525,0.041756279394030565,0.012651907925246642,100,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,4,swish,0.0,True,0.012562303166174429,0.00017256013279940834,0.03964560031890869,0.006131013707873419,60,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
48,4,swish,0.0,True,0.011413227523459852,0.0001829934151035214,0.041724785789847375,0.008659417530234706,71,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
44,4,swish,0.0,True,0.012149354517641365,0.00012972353744966349,0.03955637142062187,0.008818359924601041,80,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
44,4,swish,0.0,True,0.01282323162606082,0.00012307506616945484,0.04070615991950035,0.005310253493159042,43,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
45,4,swish,0.0,True,0.0121441457872106,0.00014578600887900302,0.04258736670017242,0.012886416203185643,50,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
56,4,swish,0.0,True,0.011025900591974471,0.0899640927778674,0.041390581801533696,0.010674181511845291,102,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,4,swish,0.0,True,0.010334427408557051,0.00010004844729762041,0.04826825335621834,0.02427475853650276,71,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
41,4,swish,0.0,True,0.013079881008527494,0.00018830008918188082,0.04452227354049683,0.00917477886624737,77,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,4,swish,0.0,True,0.011831728618736312,0.00022669129278325904,0.04872116819024086,0.019382008685731204,76,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
24,5,swish,0.0,True,0.015514765246125781,0.00012701507366205778,0.042118220776319513,0.007063019433153202,94,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,2,swish,0.0,True,0.010426758136882205,0.00028940064948126265,0.04779002442955972,0.011791334891669012,113,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
46,4,swish,0.0,True,0.009514078108413608,0.7914945659000692,0.04571448490023613,0.011861440258880257,84,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
15,5,swish,0.0,True,0.014030504267672146,0.00016532676553158816,0.05118054971098901,0.015420304332727026,42,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,5,gelu,0.0,True,0.00856264201634333,0.0002041360832910592,0.04656757116317749,0.016697803039386182,62,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.007056999221060054,0.0010537475778284297,0.04953895509243012,0.031111274218685942,189,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,3,swish,0.0,True,0.012428651217096888,0.00015069604701610818,0.03988544046878815,0.004262440751655125,109,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,4,swish,0.0,True,0.01278987828226402,0.00014754128959201796,0.04073055237531662,0.013877388888150636,137,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,3,swish,0.0,True,0.011246230300732879,0.00013004293710223495,0.0397933579981327,0.009479205018365171,92,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
31,3,swish,0.0,True,0.01443262877677944,0.00011978004164185706,0.04444856569170952,0.012985436664854064,83,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,4,swish,0.0,True,0.011343228294205188,0.00017408020958140953,0.042925255745649336,0.016986278334239262,140,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,3,swish,0.0,True,0.012083190640976193,0.00013506887554344592,0.04367763474583626,0.011066652439516062,166,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,3,swish,0.0,True,0.01064658945746392,0.00012575932322081166,0.04526683241128922,0.013941335933003316,84,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
35,3,swish,0.0,True,0.009822130990537026,0.00018565759214119644,0.04148733504116535,0.010791601836879204,112,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
53,3,swish,0.0,True,0.013249731078611231,0.00015079508269229708,0.040790318697690967,0.009316151691765884,129,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,swish,0.0,True,0.016712919466803467,0.0001017300756692688,0.03966553322970867,0.00895404029747604,86,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,swish,0.0,True,0.01543794195288084,0.00012334564781256042,0.04741311520338058,0.0215122686706053,98,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,5,swish,0.0,True,0.012517159910764806,0.00010952156764997065,0.04693387895822525,0.021774818774840044,106,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,3,swish,0.0,True,0.02037867010584045,0.00010372639039636763,0.04291176423430443,0.01121518413808799,116,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.1,True,0.017931420175518523,0.0002553564531988204,0.04398124366998672,0.01306369789577717,140,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,5,swish,0.0,True,0.017118891694925725,0.0001606342148030915,0.042572955787181864,0.008315296872739627,76,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,swish,0.0,True,0.010971881148699257,0.00010054634151386734,0.038705899566411975,0.006176853378424443,175,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,swish,0.0,True,0.011322107540368056,0.00010505338133931131,0.04146662950515747,0.008815871658473877,195,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.0,True,0.014582827905003863,0.00013463315445922926,0.042452767118811616,0.01159622589735444,83,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
31,5,swish,0.0,True,0.016284226051707904,0.00010237990803643627,0.04179560840129852,0.005746629995660368,61,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,swish,0.0,True,0.01178166475324812,0.00020402037109604733,0.04149231575429439,0.012490593535041457,51,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.010923400449837521,0.00015277253557501543,0.03879912085831165,0.007641927859996319,93,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
33,5,swish,0.0,True,0.009306902440637435,0.00012201671340658247,0.04593632854521275,0.017936528151994584,141,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
24,5,swish,0.2,True,0.010467134665050271,0.00017628045316744678,0.04384147599339485,0.008956552817236278,246,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.00791554345740039,0.0003021886749708291,0.03975575268268585,0.005951597105373148,144,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,leakyrelu,0.0,True,0.007921999095085735,0.00031155979693597114,0.044023783504962916,0.005822448129046479,106,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.007412964626784856,0.00022704244116535308,0.04016817696392536,0.010791828884601116,138,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,5,swish,0.0,True,0.008771692213626628,0.00032425670445377454,0.042246877774596216,0.009803076131290894,100,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
23,5,swish,0.0,True,0.011348632024916623,0.00014131455626520655,0.03894339762628078,0.007333773212269897,122,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
22,5,swish,0.0,True,0.0011758519789826125,0.00024203873659015565,0.04283115267753601,0.008002824501829625,264,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
23,5,swish,0.0,True,0.008011113091856925,0.000412714257050032,0.04848758690059185,0.02702944159374335,102,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,5,swish,0.0,True,0.009813704025017965,0.00015520228783923786,0.04079758673906327,0.009083466302198593,115,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
23,5,swish,0.0,True,0.00655725549873475,0.00019452158241665946,0.04271487630903721,0.011011486516597694,82,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
39,5,swish,0.0,True,0.0020022036476377105,0.00010119295398533972,0.0476878859102726,0.017849171967841432,143,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
24,5,swish,0.0,True,0.013553104846747184,0.0023776388999865576,0.040927116945385936,0.00865787401920064,68,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.010414302628156744,0.013314313946577772,0.038408859819173816,0.006061883880461449,91,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.010607185159711334,0.014280721738953403,0.045314721390604974,0.018249936745387017,141,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.009676379128184837,0.009203943219313985,0.04136793650686741,0.011626380996921695,109,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.008650475404912233,0.016126996608660932,0.04434018470346928,0.016203612888384417,72,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
24,5,swish,0.0,True,0.011063021102442831,0.012180691178207187,0.0428505327552557,0.007681320386011794,76,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
21,5,swish,0.0,True,0.0071003740824057485,0.018765931800683595,0.04602954164147377,0.020245511691090123,148,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,5,swish,0.0,True,0.011995962152075651,0.00014085668838265282,0.04121974036097527,0.007439426522896661,99,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,4,swish,0.0,True,0.010024241079781015,0.00017240092854209455,0.04220910668373108,0.00813670159551748,54,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
22,5,swish,0.0,True,0.00905009786318592,0.012834941549426809,0.047104721516370775,0.017713981743728204,113,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
47,5,swish,0.0,True,0.007522460576074772,0.00012267966631033533,0.04523182660341263,0.015176201585039803,122,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.011230988348477002,0.0002862308112647848,0.04746543318033218,0.018796656904532336,109,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,4,swish,0.0,True,0.008170517310940064,0.00020598295480604907,0.04026688188314438,0.009420082010001777,163,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
54,2,swish,0.0,True,0.013129356485557459,0.00015542814976830956,0.04916799142956733,0.013439943589020335,74,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,5,swish,0.0,True,0.010438402460694,0.00025799690273622234,0.03865550979971887,0.009554317887949944,100,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
23,5,swish,0.0,True,0.010700260994437822,0.00023237051083155278,0.04114140793681145,0.009440990916842626,45,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,4,swish,0.1,True,0.011576642333802949,0.0017231465626558894,0.044868909567594525,0.00618874779957486,185,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
24,5,swish,0.0,True,0.01021838930399904,0.00012549929732411943,0.050157715752720836,0.016975502863259148,51,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
57,5,swish,0.0,True,0.01200103663223945,0.00017617343259024952,0.04265037328004837,0.008884832341433002,66,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
37,5,swish,0.0,True,0.009615432623178906,0.00014341024169508014,0.040166534110903734,0.010892031870634424,90,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
22,4,swish,0.0,True,0.014804223452065982,0.00025942392053936484,0.04471565410494805,0.011928647804472316,99,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.2,True,0.012828371674525264,0.0001002585897808703,0.05066724196076393,0.011550264745520927,118,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
43,5,swish,0.0,True,0.010813048104057728,0.00019548477494791798,0.0384512759745121,0.008233069693587456,87,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
46,5,leakyrelu,0.0,True,0.009148029324329673,0.00020748562607788125,0.05737168714404106,0.025321711078598454,121,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
42,5,swish,0.0,True,0.005954224829055776,0.019769586317621643,0.03670426309108734,0.006518460710605126,152,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
43,5,swish,0.0,True,0.006453209348469525,0.022174046679816088,0.0448844488710165,0.017456105155109248,83,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
48,5,swish,0.0,True,0.005837997706020133,0.017093448531799692,0.04737352281808853,0.021103896038417284,90,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
44,5,mish,0.0,True,0.005341875731801394,0.020403542396638087,0.04011437557637691,0.007988418866965713,171,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
42,5,swish,0.0,True,0.010379443690442093,0.015436090178371031,0.04155960120260716,0.009503791668799277,134,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
45,5,swish,0.0,True,0.006036678004399133,0.003987570309294471,0.04133880287408829,0.007021020762864305,100,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
