loss_mode,diluent_encoding,hidden_size,n_hidden_layers,activation,dropout,standardize_cont,lr,mean_rmse,std_rmse,optimizer,use_scheduler,rel_eps
absolute,onehot,34,4,mish,0.1,True,0.0395846196279812,0.0582098315378175,0.0163725696445491,adamw,True,
absolute,onehot,62,4,mish,0.0,True,0.0429672817924849,0.0646443111928386,0.0258361628458803,adamw,True,
absolute,onehot,34,4,mish,0.1,True,0.0014881649624592,0.0720133648020295,0.0236780577164279,adamw,True,
absolute,onehot,35,4,mish,0.1,True,0.0385929794477971,0.0604787390049897,0.0279848276711446,adamw,True,
absolute,onehot,35,4,mish,0.1,True,0.0418402725749646,0.0568021251163678,0.0170480575904843,adamw,True,
absolute,onehot,33,4,mish,0.1,True,0.0449314480914147,0.0477199063981145,0.0066778552082637,adamw,True,
absolute,onehot,33,4,mish,0.1,True,0.0463859285983254,0.0532377634389777,0.0162015080582642,adamw,True,
absolute,onehot,32,4,mish,0.1,True,0.0457145129496646,0.0577337914948662,0.0130997929941112,adamw,True,
absolute,onehot,32,4,mish,0.1,True,0.0442486240223332,0.0570636231657679,0.0142666458386019,adamw,True,
absolute,onehot,32,5,mish,0.1,True,0.0404663532979571,0.0520117320411841,0.0088364439430927,adamw,True,
absolute,onehot,33,4,mish,0.1,True,0.0459590068429204,0.0592472375662682,0.0199885591705897,adamw,True,
absolute,onehot,34,4,mish,0.1,True,0.0374262932627235,0.0502569591442562,0.0178960784214498,adamw,True,
absolute,onehot,29,4,mish,0.1,True,0.0433726155496473,0.055358497953319,0.0240967783308736,adamw,True,
absolute,onehot,33,4,mish,0.1,True,0.0466071218093367,0.0560524277101379,0.0138774888937911,adamw,True,
absolute,onehot,35,4,mish,0.1,True,0.0022949446152632,0.0689126327571614,0.0237672027424344,adamw,True,
absolute,onehot,31,4,mish,0.1,True,0.040642486095995,0.0548360672455775,0.0182039738860728,adamw,True,
absolute,onehot,31,4,mish,0.1,True,0.0363698212389016,0.0515868236409586,0.0130131807188635,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0439405168255486,0.0469050536508273,0.004162801630338,adamw,True,
absolute,onehot,32,4,gelu,0.1,True,0.0379509388309357,0.0520113450394799,0.0094280020723062,adamw,True,
absolute,onehot,33,4,gelu,0.1,True,0.0346925305218467,0.0554826115912788,0.0184137845716169,adamw,True,
absolute,onehot,33,4,mish,0.1,True,0.0404263483268908,0.0575651594306931,0.0148145448281006,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0394793890993893,0.0529210181807155,0.0087150887687343,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0435038594198404,0.0567649136375445,0.0144100470788206,adamw,True,
absolute,onehot,32,4,gelu,0.1,True,0.0369954411360992,0.0549978407070074,0.0130085184887772,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0428694410693672,0.047641289957853,0.0141396713575417,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0432625063918499,0.0559006267434746,0.014203981961645,adamw,True,
absolute,onehot,33,4,gelu,0.1,True,0.0418891494210929,0.0561666453119258,0.0151257188063451,adamw,True,
absolute,onehot,33,4,swish,0.1,True,0.0066333944812933,0.0662827633090935,0.0255880822198357,adamw,True,
absolute,onehot,33,4,gelu,0.2,True,0.0445625199940312,0.0571064902539128,0.0053316376679722,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0399964173398086,0.04721943892191,0.0125613844619197,adamw,True,
absolute,onehot,34,5,gelu,0.1,True,0.0331878821146664,0.0531977290744112,0.0104105478496137,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0348897714810249,0.0663709023326392,0.0152889727553932,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0386683931003758,0.0553717963608348,0.0184659070499296,adamw,True,
absolute,onehot,33,4,gelu,0.1,True,0.0370932931500665,0.0504460967431342,0.0124064984080683,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0390182810992993,0.0509438165392641,0.0109932703786092,adamw,True,
absolute,onehot,33,4,swish,0.1,True,0.0276596954540757,0.058197621378596,0.0197195553879921,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0345961836085954,0.055546751204,0.0137315901521016,adamw,True,
absolute,onehot,33,4,gelu,0.1,True,0.0405966579390037,0.0521939040501944,0.0097007519398974,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0365030916089422,0.0545667192621312,0.0150981619563269,adamw,True,
absolute,onehot,32,4,gelu,0.1,True,0.0408543735218327,0.0562648406783055,0.0199315687077253,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0311115141561867,0.0580537479261029,0.022715746965707,adamw,True,
absolute,onehot,56,4,gelu,0.1,True,0.0421987677945399,0.0551903505798558,0.018729234585278,adamw,True,
absolute,onehot,32,4,gelu,0.1,True,0.0387170711614086,0.0558079446619429,0.0089549672925725,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.043154954512813,0.0544754299740727,0.013806485199821,adamw,True,
absolute,onehot,33,4,gelu,0.1,True,0.0338158564346636,0.0565581075699083,0.0197767881449447,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0383023128188803,0.055944324058436,0.0197428546459821,adamw,True,
absolute,onehot,35,4,gelu,0.2,True,0.0438635922180807,0.0522246096543068,0.0058449971643963,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0398522969261866,0.0564621779000832,0.0184920015233045,adamw,True,
absolute,onehot,31,4,gelu,0.1,True,0.0459256156961752,0.050420124836522,0.0114913893879293,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0355802050526314,0.0498699826768608,0.0187128084991637,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0420397415274769,0.0547198305031317,0.0137312518292789,adamw,True,
absolute,onehot,35,5,gelu,0.1,True,0.0460076051904572,0.0639727328796185,0.0122651285721082,adamw,True,
absolute,onehot,33,4,gelu,0.1,True,0.0400708846226148,0.0506958499005372,0.0162637745774695,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0369684832139809,0.0481171350359445,0.0133692204519254,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0430013523542148,0.0521647584772671,0.0182337160922278,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0461465564353352,0.054100804835235,0.0148585688826832,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0375589530142121,0.0566463636923143,0.0148315898081194,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0414837695153924,0.0588510541224152,0.0176510306593944,adamw,True,
absolute,onehot,33,4,gelu,0.1,True,0.0130765440117138,0.0559827448476496,0.0194585597458556,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0464974198200514,0.0533143677189798,0.0172239465863578,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0436931583633286,0.0506211173169325,0.0121135393695962,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0394876509024645,0.0582223283105172,0.0199715366398834,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0144562304202973,0.0613119458389085,0.0250086637097765,adamw,True,
absolute,onehot,33,4,gelu,0.1,True,0.0032638923602147,0.0647049340371949,0.0200167333378006,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0467256583615428,0.0521507382741401,0.0078687001411283,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0322163473492308,0.048729323771292,0.0073535562248067,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0361794154036701,0.0612015262876434,0.0216699574741154,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0499802004558115,0.0505447703529518,0.0106574428066749,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0421863836528769,0.0524522459431717,0.0106794715572336,adamw,True,
absolute,onehot,32,4,gelu,0.1,True,0.0010083441662682,0.0730597182024129,0.0175507593087749,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0391048230162987,0.0585573084746721,0.010112520474666,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0438695523577599,0.0537361658531866,0.0086979035983736,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0411660015394834,0.0550007851882235,0.0159065921738507,adamw,True,
absolute,onehot,35,5,gelu,0.1,True,0.0369043951254728,0.0537218291539454,0.0089766367099605,adamw,True,
absolute,onehot,33,4,gelu,0.1,True,0.0012807366442753,0.0731343901743761,0.0228345056028544,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.047020992902064,0.0528774739984842,0.0053859029270465,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0338420927657693,0.0569138568198319,0.0152571908031672,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0436849331588395,0.0554599409525098,0.0170465837914684,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0387065598353442,0.0545890295634493,0.0158174199633577,adamw,True,
absolute,onehot,36,4,swish,0.2,True,0.0468922203569371,0.0621904602963346,0.009334017416184,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0413142678263023,0.0502832172850853,0.0107078745612414,adamw,True,
absolute,onehot,32,4,swish,0.1,True,0.0499802013343616,0.0585148630728905,0.0171933112091587,adamw,True,
absolute,onehot,33,4,gelu,0.1,True,0.043633833194459,0.050002488049939,0.0086990334025624,adamw,True,
absolute,onehot,36,4,swish,0.1,True,0.0388611957245762,0.0525732405513922,0.0115268562854874,adamw,True,
absolute,onehot,30,4,gelu,0.1,True,0.0356359895400088,0.0607717160405051,0.0314876418576354,adamw,True,
absolute,onehot,35,4,swish,0.1,True,0.0444410683444229,0.0529587899320138,0.0118091935569505,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0400878238567045,0.0529861001860192,0.0065952052854402,adamw,True,
absolute,onehot,34,4,swish,0.1,True,0.0463151490836563,0.0575689630538434,0.0232459118623966,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.041972468744681,0.0556667355921398,0.0189578293766445,adamw,True,
absolute,onehot,59,4,swish,0.1,True,0.0368554266533786,0.0535939499195766,0.0103374820149685,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.033515357564289,0.0556990887009765,0.0171325572981096,adamw,True,
absolute,onehot,36,4,swish,0.1,True,0.0499225641909745,0.0537744874724934,0.0110167327202855,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0428306857863307,0.062781754240429,0.026660168019021,adamw,True,
absolute,onehot,35,5,swish,0.1,True,0.0398663144922241,0.0519629862990997,0.0162986893861528,adamw,True,
absolute,onehot,33,4,mish,0.1,True,0.0469262447873673,0.0578416182850943,0.0108452894595031,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0438281941952202,0.0539759273515889,0.0112025120280752,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0028870160381808,0.0687593277388788,0.0275921426601533,adamw,True,
absolute,onehot,34,4,mish,0.1,True,0.0380793698514161,0.0576118631524289,0.0177543812270974,adamw,True,
absolute,onehot,35,4,swish,0.2,True,0.0403538768821576,0.0588863583390427,0.0162473217340435,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0463382568652284,0.0526471675269388,0.0081676570633086,adamw,True,
absolute,onehot,33,4,mish,0.1,True,0.0353633337904932,0.056961358401694,0.0195519652508338,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0421964892534111,0.0543364887241321,0.0175264808168552,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0465230890359658,0.0473055348756326,0.0087356807023786,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0469904777925712,0.0514508118790555,0.0066006170684426,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0468467442208509,0.0479917086391197,0.0082707310306753,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.047760158293451,0.0624686249629847,0.0190428637417476,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0498663102436141,0.0546095941110692,0.0104594028176358,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.04610205778839,0.0621251444679997,0.0146259144892585,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0467487642732547,0.0578194945699445,0.0153029744525815,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.049814281701508,0.0588339193465669,0.0093921634275792,adamw,True,
absolute,onehot,47,4,gelu,0.1,True,0.044176881961524,0.0587280160219274,0.0142010031094915,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0498531260331202,0.0499525670600268,0.0048372445359294,adamw,True,
absolute,onehot,37,4,gelu,0.1,True,0.0447757435290572,0.0558669291604768,0.0115724137295121,adamw,True,
absolute,onehot,34,4,gelu,0.1,True,0.0460455023700104,0.0577983334779672,0.021116588036026,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0438035702318656,0.0545046181833933,0.0072192491577214,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0463300573504605,0.0585557751623358,0.021493661423303,adamw,True,
absolute,onehot,37,5,gelu,0.1,True,0.0499881523664609,0.0663651770244638,0.0140840678641453,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0499977459974487,0.0490468670169209,0.0081211288931107,adamw,True,
absolute,onehot,37,4,swish,0.2,True,0.043568531689172,0.052477192217651,0.0077135038022786,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0431189329653662,0.0471046987355865,0.0076441920174273,adamw,True,
absolute,onehot,34,4,swish,0.1,True,0.0423127885025397,0.0511765996342629,0.0114730976595341,adamw,True,
absolute,onehot,33,4,gelu,0.1,True,0.0413561851530356,0.0518181459987181,0.0094414334116858,adamw,True,
absolute,onehot,36,4,swish,0.1,True,0.0409659610769811,0.0493761544514971,0.0121540094875662,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0437749334121847,0.0535280060967001,0.0135874968218244,adamw,True,
absolute,onehot,32,4,gelu,0.1,True,0.0406720339354778,0.0559522025407056,0.0109784342757239,adamw,True,
absolute,onehot,49,4,swish,0.1,True,0.0443740496334579,0.0523677417652872,0.0076578731642735,adamw,True,
absolute,onehot,37,4,gelu,0.1,True,0.0396294397793809,0.053318067033042,0.009574813726724,adamw,True,
absolute,onehot,36,4,swish,0.1,True,0.0435226901883297,0.0542849076203664,0.0164445629155182,adamw,True,
absolute,onehot,34,4,mish,0.1,True,0.0468250769034814,0.0470252363528932,0.0091673864980797,adamw,True,
absolute,onehot,33,4,mish,0.1,True,0.0472171797654764,0.0583277169590111,0.0112865731380143,adamw,True,
absolute,onehot,63,4,mish,0.1,True,0.0499837491021052,0.0654631157844901,0.0124110880080556,adamw,True,
absolute,onehot,33,4,mish,0.1,True,0.0464530496650945,0.0571249527513857,0.0159261345793153,adamw,True,
absolute,onehot,34,4,mish,0.1,True,0.0458713106543331,0.0584891113969964,0.0151332218054595,adamw,True,
absolute,onehot,32,4,mish,0.1,True,0.0437511820935537,0.0556244595770643,0.0160452457509026,adamw,False,
absolute,onehot,34,3,mish,0.1,True,0.014593765972152,0.0618439656289146,0.0219193849914542,adamw,False,
absolute,onehot,22,3,leakyrelu,0.1,True,0.0150049778043835,0.0644372958044787,0.0202442109320332,adamw,False,
absolute,onehot,58,3,leakyrelu,0.0,True,0.0034359876405443,0.0808048387035851,0.0341363661117578,adamw,False,
absolute,onehot,48,3,swish,0.2,True,0.0031538543346632,0.0695599985298383,0.0301726608037237,adamw,False,
absolute,onehot,27,5,gelu,0.2,True,0.0154478649467027,0.0606343745579501,0.0193083629170573,adamw,False,
absolute,onehot,17,4,gelu,0.0,True,0.0017122429972348,0.0732203189928172,0.0128346588066023,adamw,False,
absolute,onehot,19,3,swish,0.0,True,0.0039153250012812,0.0648485229615951,0.0215113223156124,adamw,False,
absolute,onehot,26,5,mish,0.1,True,0.0025275614890233,0.0676350967543556,0.0204841039636322,adamw,False,
absolute,onehot,59,5,gelu,0.0,True,0.0379390088683946,0.0503206167293156,0.0086627346772056,adamw,False,
absolute,onehot,48,3,swish,0.1,True,0.0016260452863829,0.0627751793648444,0.0191408699461885,adamw,False,
absolute,onehot,54,5,gelu,0.0,True,0.0375894367524583,0.060350068371452,0.0200558960873608,adamw,False,
absolute,onehot,42,4,gelu,0.0,True,0.0079008680334578,0.0612777715462575,0.0271832729960033,adamw,False,
absolute,onehot,55,5,gelu,0.0,True,0.0237936108814397,0.0617938194522241,0.0164574064972635,adamw,False,
absolute,onehot,38,5,gelu,0.2,True,0.0220460801147628,0.0567756434100804,0.0230495569196338,adamw,False,
absolute,onehot,36,5,mish,0.2,True,0.0088150061400839,0.0627773312661088,0.0213001340214742,adamw,False,
absolute,onehot,43,4,leakyrelu,0.2,True,0.0203334572083777,0.0666176376866902,0.0231933784630209,adamw,False,
absolute,onehot,31,5,gelu,0.2,True,0.0053643020217794,0.0606941194189452,0.0221159901950327,adamw,False,
absolute,onehot,42,5,gelu,0.2,True,0.0107159879251501,0.0572121938716505,0.0122603264629683,adamw,False,
absolute,onehot,40,5,gelu,0.2,True,0.010545904687545,0.0650558514799761,0.023545695483797,adamw,False,
absolute,onehot,12,5,gelu,0.2,True,0.0306846790650127,0.0637570171248742,0.0174524561210224,adamw,False,
absolute,onehot,47,5,gelu,0.2,True,0.0214882001108439,0.0496475533729912,0.0091885430114788,adamw,False,
absolute,onehot,49,5,gelu,0.2,True,0.022955711900739,0.0546486071950468,0.0096847374111162,adamw,False,
absolute,onehot,49,4,gelu,0.2,True,0.0273670452874162,0.0537822925205996,0.012062958188307,adamw,False,
absolute,onehot,58,4,mish,0.2,True,0.0309386764022434,0.0560257509156024,0.0115377061832598,adamw,False,
absolute,onehot,52,4,leakyrelu,0.2,True,0.0490937189046798,0.0627234814990798,0.0075212774240586,adamw,False,
absolute,onehot,59,4,swish,0.1,True,0.0175821769557186,0.0598980114293367,0.022174772621176,adamw,False,
absolute,onehot,46,4,mish,0.2,True,0.0123901534760974,0.052067034573452,0.0174390647164811,adamw,False,
absolute,onehot,46,4,mish,0.1,True,0.0010386968945436,0.0713312023746202,0.0211499308909963,adamw,False,
absolute,onehot,51,4,mish,0.2,True,0.0116597807979528,0.0555234551617433,0.0163568840135905,adamw,False,
absolute,onehot,45,4,mish,0.2,True,0.0123346823733978,0.0574569596200228,0.0255195702593738,adamw,False,
absolute,onehot,56,4,mish,0.2,True,0.0280003943332696,0.0583772770765312,0.015337451550178,adamw,False,
absolute,onehot,60,4,leakyrelu,0.2,True,0.0062108347231401,0.0706892988342446,0.0274301667808248,adamw,False,
absolute,onehot,33,3,gelu,0.2,True,0.0156841085753049,0.0591585375382628,0.023567309725367,adamw,False,
absolute,onehot,51,4,mish,0.2,True,0.0175784669244987,0.0536900011440328,0.0154882291078444,adamw,False,
absolute,onehot,53,3,mish,0.0,True,0.0180207089128919,0.0647116693852267,0.030111376746943,adamw,False,
absolute,onehot,45,4,mish,0.1,True,0.0137678746597541,0.0610814801841944,0.0206647246023228,adamw,False,
absolute,onehot,60,4,mish,0.0,True,0.036382944461296,0.0588671456164001,0.022279933658982,adamw,False,
absolute,onehot,50,5,swish,0.2,True,0.0181935428265622,0.0609806628426284,0.0154904513129447,adamw,False,
absolute,onehot,48,4,mish,0.2,True,0.0257323429989358,0.0560629352433455,0.0179053078708284,adamw,False,
absolute,onehot,56,4,gelu,0.2,True,0.0138322108923733,0.0507226190095252,0.0124154967448145,adamw,False,
absolute,onehot,57,4,leakyrelu,0.2,True,0.0091807716322946,0.067243673053583,0.0278986232405088,adamw,False,
absolute,onehot,53,3,gelu,0.2,True,0.0140108156940853,0.061699615021906,0.0284757404910627,adamw,False,
absolute,onehot,46,4,swish,0.0,True,0.0067447116449923,0.0609735326046455,0.0254171499883228,adamw,False,
absolute,onehot,61,4,mish,0.1,True,0.0411086490109458,0.0483741458759322,0.0065195200959618,adamw,False,
absolute,onehot,61,5,gelu,0.1,True,0.039381765989204,0.0631433708294147,0.0152565575799559,adamw,False,
absolute,onehot,63,3,gelu,0.1,True,0.0361572933948927,0.0539765103012698,0.0172778463508612,adamw,False,
absolute,onehot,62,5,mish,0.1,True,0.0205481783279694,0.0569581571699647,0.0203681078286477,adamw,False,
absolute,onehot,55,4,gelu,0.1,True,0.0415144615219476,0.0529222712805678,0.0108645541648054,adamw,False,
absolute,onehot,56,4,gelu,0.1,True,0.0434454939599353,0.0505485191144339,0.0077974296727605,adamw,False,
absolute,onehot,57,4,gelu,0.1,True,0.0497023734725491,0.05487898995148,0.0066475773944971,adamw,False,
absolute,onehot,55,4,gelu,0.1,True,0.0331853419128608,0.0541579169587937,0.0180104327697243,adamw,False,
absolute,onehot,59,4,gelu,0.1,True,0.0414701402731233,0.04703464232733,0.0120160326805092,adamw,False,
absolute,onehot,62,5,gelu,0.1,True,0.0417806782050586,0.0573045312071527,0.0084214086073391,adamw,False,
absolute,onehot,59,5,gelu,0.1,True,0.0438104997011467,0.0585664717512111,0.0063883380691374,adamw,False,
absolute,onehot,64,4,gelu,0.1,True,0.034179022008844,0.0520140763585149,0.0136568283508943,adamw,False,
absolute,onehot,57,5,gelu,0.0,True,0.0254351802510703,0.0552248513581212,0.0153908054350945,adamw,False,
absolute,onehot,54,4,gelu,0.1,True,0.0287993697431876,0.0481495990220923,0.0125314610319886,adamw,False,
absolute,onehot,54,4,gelu,0.1,True,0.0454799867863542,0.0559896690467382,0.0120227917490532,adamw,False,
absolute,onehot,59,4,gelu,0.1,True,0.0297441949992285,0.0578284577806869,0.0234008346950606,adamw,False,
absolute,onehot,61,4,gelu,0.1,True,0.0229954279108223,0.0525566137225781,0.014190016432482,adamw,False,
absolute,onehot,56,4,gelu,0.1,True,0.0329705504756389,0.0521156504743422,0.0080593620644374,adamw,False,
absolute,onehot,53,4,gelu,0.1,True,0.0381699635216974,0.045370137440296,0.0046886115650634,adamw,False,
absolute,onehot,52,5,gelu,0.1,True,0.0392574753137962,0.0500195000314724,0.0061202097718951,adamw,False,
absolute,onehot,53,5,gelu,0.1,True,0.0366587576359992,0.0522605662924838,0.0136331829343661,adamw,False,
absolute,onehot,51,5,leakyrelu,0.1,True,0.0027396134164645,0.0657224919773069,0.021634500726055,adamw,False,
absolute,onehot,58,5,swish,0.1,True,0.0290064333356304,0.0576300672549681,0.0159925379820394,adamw,False,
absolute,onehot,49,5,gelu,0.0,True,0.0390485323834549,0.0611044354114391,0.0146447433480418,adamw,False,
absolute,onehot,27,5,gelu,0.1,True,0.0039036290286237,0.0698189843548825,0.0282683596970387,adamw,False,
absolute,onehot,54,4,gelu,0.1,True,0.0443393929589486,0.050087138150251,0.0075858657545134,adamw,False,
absolute,onehot,54,4,gelu,0.1,True,0.0476016855300866,0.0518975186440927,0.0116793711042605,adamw,False,
absolute,onehot,51,5,gelu,0.1,True,0.031193216118145,0.0536419403323495,0.012068114258716,adamw,False,
absolute,onehot,48,3,gelu,0.1,True,0.0263170614947236,0.0587981374882326,0.0130231437387782,adamw,False,
absolute,onehot,23,4,gelu,0.1,True,0.0383457992316816,0.0574377522110654,0.0172812900434158,adamw,False,
absolute,onehot,52,4,gelu,0.0,True,0.0339158430948912,0.0605811023846761,0.0185405374729002,adamw,False,
absolute,onehot,39,5,gelu,0.1,True,0.0450785590507831,0.0560408808264636,0.0102248908036994,adamw,False,
absolute,onehot,58,4,leakyrelu,0.1,True,0.0215714703230588,0.0548778219441441,0.0150433742551299,adamw,False,
absolute,onehot,60,5,swish,0.0,True,0.0499505504421168,0.0677398904047837,0.0218672372886262,adamw,False,
absolute,onehot,54,4,gelu,0.1,True,0.0276990607933308,0.0556123778936873,0.0171955048672533,adamw,False,
absolute,onehot,56,4,gelu,0.1,True,0.0431904259824532,0.0516062221389286,0.0077332290951473,adamw,False,
absolute,onehot,52,4,gelu,0.1,True,0.0405563352258918,0.0515823684532765,0.0044750734662125,adamw,False,
absolute,onehot,61,4,gelu,0.1,True,0.0318885867302116,0.0551786430926951,0.0107495481286764,adamw,False,
absolute,onehot,58,4,gelu,0.1,True,0.0359563001336478,0.0559877418537586,0.0206327594140772,adamw,False,
absolute,onehot,55,4,gelu,0.1,True,0.024246724248441,0.0547371543443074,0.0105022045838204,adamw,False,
absolute,onehot,63,4,gelu,0.1,True,0.0445069613917341,0.0518469775348984,0.0069514539324219,adamw,False,
absolute,onehot,50,3,gelu,0.0,True,0.0017983207053678,0.0654111050951621,0.0221056700690681,adamw,False,
absolute,onehot,47,4,gelu,0.1,True,0.0388380730138998,0.0544015049048262,0.0120351837149972,adamw,False,
absolute,onehot,57,5,mish,0.1,True,0.0293933815240664,0.0532115970037705,0.0104287477484501,adamw,False,
absolute,onehot,53,4,gelu,0.1,True,0.0362751023324753,0.0520714075657286,0.0109456499367139,adamw,False,
absolute,onehot,56,4,gelu,0.2,True,0.0190291284495216,0.0539271670749472,0.018353140720433,adamw,False,
absolute,onehot,59,4,gelu,0.2,True,0.043193822455261,0.0638593029443743,0.0122099299547405,adamw,False,
absolute,onehot,60,4,gelu,0.0,True,0.0327579527155063,0.0604011222015905,0.0204165361711461,adamw,False,
absolute,onehot,55,4,gelu,0.2,True,0.0151677647481061,0.0585633789254068,0.0117875419104585,adamw,False,
absolute,onehot,62,4,gelu,0.1,True,0.0466795015859687,0.0549530611621345,0.0103286481708973,adamw,False,
absolute,onehot,50,5,leakyrelu,0.1,True,0.02530722321234,0.0524638448224806,0.0070462431140776,adamw,False,
absolute,onehot,52,4,mish,0.2,True,0.0414918898478557,0.0579383408518859,0.0100753924911652,adamw,False,
absolute,onehot,57,4,swish,0.1,True,0.0286352935233892,0.0522220268625796,0.0096254420309854,adamw,False,
absolute,onehot,54,5,gelu,0.0,True,0.0348319783455939,0.0623813535334674,0.0288770809430968,adamw,False,
absolute,onehot,42,4,gelu,0.1,True,0.0388938333641599,0.0520614221879413,0.0124212128439721,adamw,False,
absolute,onehot,52,4,gelu,0.1,True,0.0411153589785883,0.0551191800091111,0.0104087286259183,adamw,False,
absolute,onehot,56,4,gelu,0.1,True,0.0312259797062642,0.0500589689665108,0.0093823944658867,adamw,False,
absolute,onehot,56,4,gelu,0.1,True,0.0310137333870709,0.0576839996224725,0.0202516309445674,adamw,False,
absolute,onehot,59,4,gelu,0.1,True,0.0269903980458351,0.0582358441972492,0.0230630514311554,adamw,False,
absolute,onehot,63,3,gelu,0.1,True,0.020397865860826,0.053773883605283,0.0197652616770384,adamw,False,
absolute,onehot,54,4,gelu,0.2,True,0.0233332821181874,0.0540917594101424,0.0124738323532075,adamw,False,
absolute,onehot,60,5,gelu,0.1,True,0.0345098943196728,0.0651772913946541,0.0257918536278434,adamw,False,
absolute,onehot,44,4,mish,0.1,True,0.0473479358868599,0.0531642309131344,0.0051075743620703,adamw,False,
absolute,onehot,58,4,gelu,0.1,True,0.0373230892236268,0.0539633488422682,0.0108210202550894,adamw,False,
absolute,onehot,37,5,gelu,0.2,True,0.008697113567896,0.0651715288572428,0.0207862089027231,adamw,False,
absolute,onehot,53,4,gelu,0.1,True,0.041248234601319,0.0598911300044915,0.0199084579909029,adamw,False,
absolute,onehot,49,4,gelu,0.1,True,0.0455503824384618,0.0546703854683732,0.0087391639170954,adamw,False,
absolute,onehot,55,4,gelu,0.1,True,0.0316812119991909,0.0617854691564905,0.0263180705665644,adamw,False,
absolute,onehot,52,4,gelu,0.1,True,0.0391732226830407,0.0515266560928298,0.0075908613594652,adamw,False,
absolute,onehot,57,4,gelu,0.1,True,0.0046533185266851,0.0605556665377914,0.0206910016708857,adamw,False,
absolute,onehot,17,4,gelu,0.0,True,0.0497111998961679,0.0690055156518467,0.0235025796458427,adamw,False,
absolute,onehot,51,5,leakyrelu,0.1,True,0.016813729809798,0.0648615673716365,0.025643245265671,adamw,False,
absolute,onehot,56,4,gelu,0.1,True,0.037763290906906,0.0518496487272871,0.0022485754858243,adamw,False,
