loss_mode,hidden_size,n_hidden_layers,activation,dropout,standardize_cont,lr,mean_rmse,std_rmse,optimizer,use_scheduler,rel_eps,diluent_encoding
absolute,36,4,mish,0.1,True,0.04993549429859023,0.05214493083481185,0.014164254460751747,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.046076252628296316,0.04648361501975682,0.007660713303177058,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.04412596986455215,0.05179867715542359,0.009752523020398514,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.0010188810848835226,0.07858598734713665,0.027192205703852244,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.04417365110137369,0.05165921264344793,0.011106150280870359,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.04598808774573397,0.052633016286767316,0.00992914347026934,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.04224436447870485,0.058743416009046624,0.019793216851954062,adam,True,,onehot
absolute,36,5,mish,0.1,True,0.04645824665925835,0.06033846980030029,0.01274426832031603,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.04159915780967067,0.04859634888626575,0.012258739482340044,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.03436425609380097,0.05337690780439595,0.014813430429612372,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.03731642692583062,0.05625139140489259,0.016234109732400217,adam,True,,onehot
absolute,36,4,mish,0.2,True,0.03191417437713706,0.05468291223129542,0.014047294046467491,adam,True,,onehot
absolute,26,4,mish,0.1,True,0.04015041398661413,0.05388199566647635,0.012325779278266552,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.04123315052177464,0.055210044359373635,0.010786097564770149,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.03778939243129705,0.0494609106284385,0.012082386402754242,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.042292311660885526,0.0496102677418318,0.011071522053901436,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.03555342783454998,0.0554687139861055,0.015795176297605056,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.04348778030798797,0.058207369795596826,0.012982465179687914,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.04002602054229265,0.0572936366040152,0.011436967809686073,adam,True,,onehot
absolute,35,4,leakyrelu,0.1,True,0.0210948432210547,0.05861601100027064,0.01843837166455679,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.04481333154998088,0.055089955424709916,0.014773214166888472,adam,True,,onehot
absolute,35,3,relu,0.1,True,0.038507300205354686,0.05348443194508347,0.013072388924754815,adam,True,,onehot
absolute,36,4,mish,0.2,True,0.03375846819147475,0.06250724262413128,0.020153784147907108,adam,True,,onehot
absolute,16,4,mish,0.1,True,0.04607975583353068,0.0544166524586696,0.01919844452539304,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.04146008443910467,0.05298115397407962,0.009809845136176729,adam,True,,onehot
absolute,35,4,tanh,0.1,True,0.03689415627512126,0.06442585472064814,0.015289149579631,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.04378830909514102,0.05935596739863388,0.015054947424703771,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.03948367126835167,0.05396933889596743,0.018800064878061733,adam,True,,onehot
absolute,36,5,gelu,0.1,True,0.0466640198168709,0.056532323898767424,0.010073512447130877,adam,True,,onehot
absolute,36,4,relu,0.1,True,0.042226616068368236,0.052449594187374535,0.00754227705154243,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.035305859815429524,0.059455742934365924,0.02425052947539236,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.046202418346514826,0.05392600627764714,0.01573562356315714,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.03988280533202057,0.05356733855797029,0.018506567688634228,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.04428691102651673,0.05086908851199591,0.013621200540261223,adam,True,,onehot
absolute,35,4,gelu,0.2,True,0.03102727715432872,0.05443472722341843,0.00641378887926776,adam,True,,onehot
absolute,36,4,leakyrelu,0.1,True,0.037726114844968295,0.055563001898941464,0.010076733997949923,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.04658660996743332,0.05221793542594357,0.00517786695440711,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.04116422736418699,0.05180178674878848,0.008766729943142851,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.04296314671573199,0.06092542404592233,0.019514339764573785,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.0499879488141492,0.05143340438444917,0.01274497445162138,adam,True,,onehot
absolute,35,4,relu,0.1,True,0.03341943771235387,0.06376398075846235,0.012677932701628708,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.03674275304421221,0.054125544138541495,0.013420020205023545,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.046701075840654915,0.055097709448842416,0.013183524999747773,adam,True,,onehot
absolute,36,3,gelu,0.1,True,0.02539938308885984,0.0557612069206813,0.01828834186278345,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.04027988884696316,0.06158538645781385,0.022905225650006904,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.0011357220459667836,0.07198925873398662,0.021837159466454432,adam,True,,onehot
absolute,35,4,tanh,0.2,True,0.043862202240871034,0.07757174205065784,0.013565088484462348,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.02874882033878852,0.05542139015353795,0.01577810267437438,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.038104886911092976,0.05433926014789388,0.01664087425415233,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.046994396293065135,0.050067188033453384,0.01155214521021963,adam,True,,onehot
absolute,35,5,mish,0.1,True,0.04265804642440088,0.0541117524086515,0.0043760993965698426,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.03472331754039598,0.060802582720642685,0.023477695179906447,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.046826471674775313,0.05633777912488145,0.013549333423742527,adam,True,,onehot
absolute,35,4,relu,0.1,True,0.03998910271700575,0.06579403088857018,0.01646035854140457,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.04999641963306015,0.04906527785200004,0.012277120863579773,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.04699811177624776,0.051941952481915764,0.011457386655865107,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.04975314834994149,0.04770210576378303,0.010505484886582695,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.048932747663682566,0.060439060498084216,0.01720623132202975,adam,True,,onehot
absolute,36,4,mish,0.2,True,0.04967283790707736,0.06499371944987763,0.010602187772284857,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.043103909218479584,0.048614785999256456,0.012689112197796832,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.04371180483021096,0.05833577816814791,0.012500161910083428,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.04348800747968132,0.05466369547232193,0.009121317465785915,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.04157259661665694,0.05928912908183991,0.01851619654409445,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.04428666437450742,0.05526733333683069,0.012217569722810672,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.005346459671409775,0.06487525061645001,0.02351412199817875,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.04657165382241901,0.061907882941142425,0.015184732725056976,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.039879210547637635,0.05709364590551234,0.010834624286554852,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.04975136000858525,0.05897323081113729,0.020667082024777145,adam,True,,onehot
absolute,35,3,gelu,0.1,True,0.04359999784812369,0.059998939095739036,0.015307257932298118,adam,True,,onehot
absolute,36,4,leakyrelu,0.1,True,0.041736779332652296,0.051357794652236624,0.003924830335192821,adam,True,,onehot
absolute,36,4,gelu,0.2,True,0.04622444998945975,0.05775617917394664,0.008450386271235493,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.03895719863257233,0.05001726359014612,0.011543034586334992,adam,True,,onehot
absolute,36,4,relu,0.1,True,0.0498665749095407,0.056399444637232524,0.009452126449849258,adam,True,,onehot
absolute,35,5,gelu,0.1,True,0.04409037710857301,0.05979158008741685,0.008510921309385482,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.03581019449416094,0.05484232041154676,0.009674947167720785,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.041036305464059536,0.0570150068270145,0.015747391604505473,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.00902848828527985,0.06244135792101312,0.02212314990936689,adam,True,,onehot
absolute,19,4,gelu,0.1,True,0.04592777914804461,0.050007687416937764,0.011500069832965051,adam,True,,onehot
absolute,35,4,tanh,0.1,True,0.03811503926565943,0.06243979594115814,0.014111557286982001,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.049915733648655584,0.05776140348799048,0.013882584803639988,adam,True,,onehot
absolute,36,4,relu,0.1,True,0.04111671631666245,0.056315083860666186,0.01115822983366261,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.04509524649500282,0.061641806840653075,0.015535021313570147,adam,True,,onehot
absolute,36,4,gelu,0.2,True,0.012003586257707104,0.05397056924956023,0.020970984100068903,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.032534327148365544,0.05484177048522163,0.016731651446419443,adam,True,,onehot
absolute,34,4,mish,0.1,True,0.03837316288125922,0.05709606108813892,0.016867217031036955,adam,True,,onehot
absolute,36,4,swish,0.1,True,0.04311527912542743,0.058298025710746784,0.01962488752123319,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.0470441169723025,0.05334004960923189,0.007570979892393483,adam,True,,onehot
absolute,30,4,leakyrelu,0.1,True,0.0361078250512628,0.06294226652284762,0.012125565440877051,adam,True,,onehot
absolute,20,4,mish,0.1,True,0.04188315709940725,0.05210090052601653,0.015943501102718558,adam,True,,onehot
absolute,22,4,gelu,0.1,True,0.04580693628127183,0.06345918943777355,0.022468115076739268,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.038762861591100616,0.05212083979129517,0.013212557930047572,adam,True,,onehot
absolute,35,3,swish,0.1,True,0.04315043336560697,0.05674377891025322,0.015077657652722119,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.0403732314739473,0.05486811736816102,0.014373845354773181,adam,True,,onehot
absolute,36,4,relu,0.1,True,0.010576921481434623,0.06942816628722367,0.0297193124810526,adam,True,,onehot
absolute,36,4,gelu,0.2,True,0.04515911071395418,0.0592095781998653,0.010858572468224165,adam,True,,onehot
absolute,28,5,mish,0.1,True,0.04975514978391026,0.056573184412190995,0.01693514343165805,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.013692560814143537,0.059183361035331526,0.026174495182912927,adam,True,,onehot
absolute,34,4,swish,0.1,True,0.03578251836022442,0.05701488504698814,0.018104841292355952,adam,True,,onehot
absolute,36,4,tanh,0.1,True,0.04313719625219866,0.07243692952703416,0.024860997473972097,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.04994052493624186,0.05318695538027055,0.01037890242263734,adam,True,,onehot
absolute,31,4,gelu,0.1,True,0.04649016232157874,0.05431280567245536,0.013129005968327973,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.0387330353705037,0.05959600352284576,0.022216843945603533,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.04185644421688348,0.05688754039176468,0.020456720758430923,adam,True,,onehot
absolute,36,4,swish,0.1,True,0.04643782242183477,0.05144614798558713,0.009693607817187484,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.03439597890214047,0.05358756146417085,0.017543901271225442,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.03800473560390753,0.055787010646786886,0.017784363270389934,adam,True,,onehot
absolute,29,4,gelu,0.1,True,0.04305893785511797,0.05258893925900261,0.011733336787334491,adam,True,,onehot
absolute,34,4,mish,0.2,True,0.03226117034117642,0.06259192632867293,0.017960309294912456,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.040465493890207455,0.05006817082903557,0.010079031566499523,adam,True,,onehot
absolute,35,4,relu,0.1,True,0.0465789088365231,0.055749488162518325,0.010354059172354114,adam,True,,onehot
absolute,34,4,swish,0.1,True,0.04417771524748188,0.05871354280314307,0.008083166610234428,adam,True,,onehot
absolute,36,3,gelu,0.1,True,0.04986371046926648,0.05241924368733538,0.011250492063222636,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.03598436352937842,0.0565741264843565,0.014686710795995275,adam,True,,onehot
absolute,36,4,gelu,0.1,True,0.04035808122381265,0.05495365184735459,0.012427878065944165,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.04673520531717613,0.06183486524355626,0.011038947672163887,adam,True,,onehot
absolute,36,4,swish,0.1,True,0.04352729520787578,0.05426219405055634,0.016236646164683878,adam,True,,onehot
absolute,36,4,leakyrelu,0.1,True,0.038994065227020085,0.052669724513075535,0.005712028587856728,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.002858561819584793,0.06371092135330722,0.02512116241731257,adam,True,,onehot
absolute,35,4,mish,0.2,True,0.04170892463453331,0.062425712873898434,0.016418040551931242,adam,True,,onehot
absolute,36,5,gelu,0.1,True,0.03686055026942111,0.047467723355011184,0.007255097743922361,adam,True,,onehot
absolute,36,5,gelu,0.1,True,0.04612222725272285,0.053568289148839585,0.007327247104979144,adam,True,,onehot
absolute,36,5,gelu,0.1,True,0.04988342705073106,0.059762441077029785,0.008315147862740955,adam,True,,onehot
absolute,36,5,gelu,0.1,True,0.029864672602259636,0.05368645000942567,0.013148332229906502,adam,True,,onehot
absolute,36,5,gelu,0.1,True,0.03693235385806292,0.05636929812503193,0.010863172537822848,adam,True,,onehot
absolute,36,5,gelu,0.1,True,0.0434454759743284,0.05836757332261696,0.012242117924197295,adam,True,,onehot
absolute,36,5,gelu,0.1,True,0.033144517965306465,0.05357425414960629,0.014549202571182475,adam,True,,onehot
absolute,17,5,gelu,0.1,True,0.04666755085413015,0.053610675356632005,0.010481453330715856,adam,True,,onehot
absolute,23,5,gelu,0.1,True,0.040104007330622235,0.0559187613551172,0.011249752386228737,adam,True,,onehot
absolute,36,5,gelu,0.1,True,0.04311375754776802,0.06329991992575842,0.012589917510291164,adam,True,,onehot
absolute,36,5,gelu,0.1,True,0.035585105174547146,0.0498042020606938,0.00849838526636853,adam,True,,onehot
absolute,36,5,mish,0.2,True,0.04690871709453386,0.07271988540014274,0.014244181003073557,adam,True,,onehot
absolute,35,4,gelu,0.1,True,0.04996290440623023,0.05494106575423942,0.011909214815239742,adam,True,,onehot
absolute,43,3,mish,0.1,True,0.01459376597215205,0.0654522341328819,0.026444966579342918,adam,True,,onehot
absolute,35,3,leakyrelu,0.1,True,0.015004977804383562,0.0619696221321612,0.0209399558556948,adam,True,,onehot
absolute,60,3,leakyrelu,0.0,True,0.0034359876405443,0.07592436549431916,0.02963078930902941,adam,True,,onehot
absolute,53,3,swish,0.2,True,0.0031538543346632656,0.06751852153261655,0.019965814505013,adam,True,,onehot
absolute,38,5,gelu,0.2,True,0.015447864946702776,0.06149712145058826,0.02271272026419853,adam,True,,onehot
absolute,31,4,gelu,0.0,True,0.0017122429972348044,0.0688439081241347,0.01672485172904055,adam,True,,onehot
absolute,33,3,swish,0.0,True,0.0039153250012812285,0.06258021561847026,0.01443593625610489,adam,True,,onehot
absolute,37,5,mish,0.1,True,0.0025275614890233325,0.06653832908660569,0.02660464302060496,adam,True,,onehot
absolute,61,5,gelu,0.0,True,0.037939008868394686,0.057676164209399326,0.004304421830610228,adam,True,,onehot
absolute,53,3,swish,0.1,True,0.0016260452863829356,0.06935551570078449,0.022337270006971537,adam,True,,onehot
absolute,64,5,gelu,0.0,True,0.04018933886059582,0.05753934397247081,0.008742544190341884,adam,True,,onehot
absolute,64,5,gelu,0.0,True,0.048720478143823576,0.0687339474923547,0.015430291451309185,adam,True,,onehot
absolute,56,5,gelu,0.0,True,0.037589436752458384,0.06343248583874812,0.012754285337870734,adam,True,,onehot
absolute,64,5,gelu,0.0,True,0.030423752186286488,0.07273982725483047,0.02107280776419995,adam,True,,onehot
absolute,48,4,gelu,0.0,True,0.007900868033457822,0.06023543218580114,0.01995866004676569,adam,True,,onehot
absolute,58,5,gelu,0.0,True,0.023793610881439727,0.05508692274288872,0.012441596409722488,adam,True,,onehot
absolute,58,5,gelu,0.2,True,0.021229864050778882,0.053767517806032096,0.00871398049134481,adam,True,,onehot
absolute,47,5,mish,0.2,True,0.02196922344060184,0.057792962786705274,0.015037959965894274,adam,True,,onehot
absolute,56,4,leakyrelu,0.2,True,0.0070735444328498594,0.06767650143297857,0.02465979252683977,adam,True,,onehot
absolute,51,5,gelu,0.2,True,0.010273182769961937,0.055805197533963936,0.017861880803159428,adam,True,,onehot
absolute,42,5,gelu,0.2,True,0.024275744215414563,0.055986796028448686,0.011295130947669152,adam,True,,onehot
absolute,51,5,gelu,0.2,True,0.010223948018272528,0.059411427568910075,0.02372185177669784,adam,True,,onehot
absolute,57,5,gelu,0.2,True,0.010662841441895495,0.05439855559459561,0.016237486565584026,adam,True,,onehot
absolute,59,5,gelu,0.2,True,0.020945787429325614,0.05668372351484454,0.017565029743625386,adam,True,,onehot
absolute,57,5,gelu,0.2,True,0.005209202291226243,0.060375312294139886,0.023947053542619442,adam,True,,onehot
absolute,58,4,gelu,0.2,True,0.010523057670847387,0.06221823319481681,0.021104473902357302,adam,True,,onehot
absolute,53,5,swish,0.2,True,0.018082758543297685,0.055670127255000944,0.02227712783093973,adam,True,,onehot
absolute,61,5,mish,0.2,True,0.029562542865273832,0.05704287413706055,0.015369106944438913,adam,True,,onehot
absolute,50,5,leakyrelu,0.1,True,0.012712905652208737,0.05776770774282099,0.02076845172617416,adam,True,,onehot
absolute,44,4,mish,0.2,True,0.005844854392503147,0.05811253762186901,0.02347557831599456,adam,True,,onehot
absolute,54,5,gelu,0.1,True,0.0010386968945436004,0.0701403879847463,0.028316424800179405,adam,True,,onehot
absolute,55,5,swish,0.2,True,0.018342635724053195,0.055631267380458066,0.025118713371373263,adam,True,,onehot
absolute,55,5,swish,0.2,True,0.013871533196385451,0.054197159607671866,0.023750595015035642,adam,True,,onehot
absolute,60,5,swish,0.2,True,0.013002366460848376,0.05845205644411504,0.024520191661742727,adam,True,,onehot
absolute,62,5,swish,0.2,True,0.02645195670027905,0.05728736981155889,0.010009992772698852,adam,True,,onehot
absolute,58,3,leakyrelu,0.2,True,0.01568410857530496,0.06537590154657083,0.024515279860131245,adam,True,,onehot
absolute,49,5,swish,0.2,True,0.009587686999692565,0.06375463388863525,0.0254822552535466,adam,True,,onehot
absolute,45,3,gelu,0.0,True,0.01367877957107898,0.06044365180996615,0.02094282225523587,adam,True,,onehot
absolute,40,5,leakyrelu,0.1,True,0.018311087024570256,0.06269473883286437,0.017607355937992047,adam,True,,onehot
absolute,62,5,swish,0.0,True,0.008633052737640697,0.05796101310603634,0.027807142296623292,adam,True,,onehot
absolute,29,4,gelu,0.2,True,0.006059324187830882,0.06966304567963973,0.023265904266508857,adam,True,,onehot
absolute,55,5,swish,0.2,True,0.017166687059908203,0.06086322955413893,0.015212087879597231,adam,True,,onehot
absolute,55,5,swish,0.2,True,0.022400864193994195,0.05502051599647298,0.012475848321257593,adam,True,,onehot
absolute,52,5,swish,0.2,True,0.029745319278328863,0.06065476367163121,0.012752414161421796,adam,True,,onehot
absolute,58,3,swish,0.2,True,0.022535193535314104,0.06233122912332365,0.025443647337729733,adam,True,,onehot
absolute,56,5,swish,0.0,True,0.03395185198229494,0.051938858708283575,0.004155278144543494,adam,True,,onehot
absolute,54,5,swish,0.1,True,0.049153417326881166,0.05315990522511002,0.0071066472913930544,adam,True,,onehot
absolute,53,5,swish,0.1,True,0.049375594275161534,0.06659433583541052,0.01924526589237477,adam,True,,onehot
absolute,56,5,swish,0.1,True,0.040038543803514966,0.06007289347182392,0.01387223000627774,adam,True,,onehot
absolute,61,3,swish,0.1,True,0.036759291618678254,0.06058865578149845,0.025413945852587928,adam,True,,onehot
absolute,47,5,mish,0.1,True,0.03201071369993344,0.0497938787307752,0.012410188182002405,adam,True,,onehot
absolute,47,5,mish,0.1,True,0.0332172911312289,0.05232557289081361,0.012175753708431342,adam,True,,onehot
absolute,46,5,mish,0.1,True,0.03351357098900416,0.05316476947014685,0.011883369272163768,adam,True,,onehot
absolute,46,5,mish,0.1,True,0.043504419772674184,0.07072249213681893,0.0190358469636864,adam,True,,onehot
absolute,43,5,mish,0.1,True,0.03473433888067892,0.048778882916175915,0.009568578679943677,adam,True,,onehot
absolute,41,5,mish,0.1,True,0.03344591092991252,0.0495705232596488,0.004314045351079443,adam,True,,onehot
absolute,36,5,mish,0.1,True,0.03314157663157963,0.05228614422685891,0.009074863735505931,adam,True,,onehot
absolute,37,5,mish,0.1,True,0.02799256812663621,0.06912319792883417,0.03286621462040398,adam,True,,onehot
absolute,34,4,mish,0.1,True,0.03340382991102861,0.055943460559255684,0.014556771909871338,adam,True,,onehot
absolute,41,5,mish,0.1,True,0.043633622364084745,0.05378963335260145,0.011606409096036151,adam,True,,onehot
absolute,43,5,mish,0.1,True,0.03415232184919128,0.05680962912830264,0.020941853534544426,adam,True,,onehot
absolute,39,5,mish,0.1,True,0.045112163488587376,0.054464528784121835,0.011071826523821262,adam,True,,onehot
absolute,36,5,mish,0.1,True,0.025691050028265185,0.06062167647685461,0.024806419726529663,adam,True,,onehot
absolute,42,5,mish,0.1,True,0.037660212689375694,0.04968018062784155,0.007695534017583666,adam,True,,onehot
absolute,42,5,mish,0.1,True,0.032550073505389784,0.05199827809958092,0.011014538309655842,adam,True,,onehot
absolute,43,5,mish,0.1,True,0.03864938161487917,0.05449376763992583,0.011691883573567114,adam,True,,onehot
absolute,32,5,mish,0.1,True,0.02995025502552037,0.05340709681292508,0.014370967834218778,adam,True,,onehot
absolute,41,5,mish,0.0,True,0.002453153931001123,0.06797513504853961,0.02576918787790429,adam,True,,onehot
absolute,44,5,mish,0.1,True,0.02658764338502109,0.053549874723875936,0.018637503954392558,adam,True,,onehot
absolute,37,4,mish,0.1,True,0.03633990036438264,0.05070650873668795,0.009599600691679092,adam,True,,onehot
absolute,39,4,mish,0.1,True,0.04149599450908538,0.04854841015806384,0.0098281291255778,adam,True,,onehot
absolute,39,4,mish,0.1,True,0.042793729736879935,0.059941557053358026,0.01997199475777524,adam,True,,onehot
absolute,38,4,mish,0.1,True,0.03787600988549391,0.061802132827798874,0.0221924815136282,adam,True,,onehot
absolute,41,4,mish,0.1,True,0.035930044199546776,0.0517223651241844,0.009564477271959698,adam,True,,onehot
absolute,40,4,mish,0.0,True,0.03638497775988864,0.05619819241082128,0.02005584865440312,adam,True,,onehot
absolute,38,4,mish,0.1,True,0.020404652287031127,0.05458761155850268,0.020564562451840872,adam,True,,onehot
absolute,42,4,mish,0.1,True,0.04119955175909304,0.05318440471887635,0.014108301954333541,adam,True,,onehot
absolute,40,4,mish,0.0,True,0.024492479317603347,0.05586492688356028,0.016930179845904426,adam,True,,onehot
absolute,44,4,mish,0.1,True,0.028572171576400237,0.06170888150373135,0.016969437925163724,adam,True,,onehot
absolute,41,4,mish,0.1,True,0.049907433875557794,0.045037104518286165,0.008788423068039605,adam,True,,onehot
absolute,41,4,mish,0.1,True,0.0498604398704691,0.05723090421192949,0.007936137589033757,adam,True,,onehot
absolute,39,4,mish,0.1,True,0.04459823201202218,0.04989008277962603,0.015725483920966444,adam,True,,onehot
absolute,39,4,mish,0.1,True,0.04633404866658883,0.050330560104740685,0.010574010934792448,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.046306791955528434,0.05268781714458666,0.008603693089028744,adam,True,,onehot
absolute,39,4,mish,0.1,True,0.04031505825518368,0.04816437578160937,0.01278238544860208,adam,True,,onehot
absolute,39,4,leakyrelu,0.1,True,0.04488602706043514,0.05750654445704841,0.011090861125064584,adam,True,,onehot
absolute,45,4,mish,0.1,True,0.04059242889505073,0.055677946099118136,0.017731754016861563,adam,True,,onehot
absolute,42,4,mish,0.1,True,0.04001322008720177,0.057940594335476124,0.021469236950225592,adam,True,,onehot
absolute,48,4,mish,0.1,True,0.030713562829720664,0.05723944953774866,0.019017682264576008,adam,True,,onehot
absolute,38,4,mish,0.1,True,0.045807283857050525,0.04875370868942562,0.010456212754986037,adam,True,,onehot
absolute,37,4,mish,0.1,True,0.040136560362479284,0.05298626069449599,0.011786509735334766,adam,True,,onehot
absolute,39,4,mish,0.1,True,0.04652322142919458,0.05032504290230362,0.010992158139918143,adam,True,,onehot
absolute,40,4,mish,0.1,True,0.04933158778195011,0.04888512225948738,0.007963033550263955,adam,True,,onehot
absolute,38,4,mish,0.1,True,0.031096877586289963,0.06350547052324337,0.030809831515824417,adam,True,,onehot
absolute,40,4,mish,0.1,True,0.004426571185213617,0.06432774109242298,0.02365873975619664,adam,True,,onehot
absolute,43,3,mish,0.1,True,0.04998324164604483,0.05779541324064667,0.0208419872482957,adam,True,,onehot
absolute,45,4,leakyrelu,0.1,True,0.037056177432616536,0.053528458384764416,0.015475353254541519,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.0424438352626279,0.047786420614766525,0.01255260766024609,adam,True,,onehot
absolute,35,4,mish,0.1,True,0.027777316963501785,0.06142008853796317,0.026865815881645532,adam,True,,onehot
absolute,42,4,mish,0.1,True,0.04123242416338355,0.053125151835521925,0.014145452275910122,adam,True,,onehot
absolute,36,3,mish,0.1,True,0.034875826834600776,0.05589045558961714,0.017977431361108596,adam,True,,onehot
absolute,38,4,mish,0.1,True,0.04375128689648318,0.05585978521661596,0.012995476288934741,adam,True,,onehot
absolute,34,4,mish,0.1,True,0.043567141354159435,0.05588553062546625,0.01993612583784441,adam,True,,onehot
absolute,40,4,mish,0.1,True,0.03810427410327867,0.0517695783697083,0.007601535279937488,adam,True,,onehot
absolute,41,4,mish,0.1,True,0.030955139363268887,0.05457290149782704,0.014833714079731119,adam,True,,onehot
absolute,44,4,mish,0.1,True,0.04676479225034458,0.05551856557515247,0.00794433272362852,adam,True,,onehot
absolute,37,4,mish,0.1,True,0.04106570733802346,0.04670345482403177,0.011248647445686124,adam,True,,onehot
absolute,37,4,mish,0.1,True,0.04119348265441762,0.04867287752500645,0.009275819304659169,adam,True,,onehot
absolute,33,4,mish,0.1,True,0.0010137053724877199,0.06893127234460524,0.02177704142972279,adam,True,,onehot
absolute,36,4,mish,0.1,True,0.038769827652177104,0.051100629666440335,0.010357077498614059,adam,True,,onehot
absolute,37,4,leakyrelu,0.1,True,0.0499954020591195,0.04906971846830692,0.011357368706298646,adam,True,,onehot
absolute,37,4,leakyrelu,0.1,True,0.04239480003030912,0.05400860491850392,0.007797041530819082,adam,True,,onehot
absolute,35,4,leakyrelu,0.1,True,0.04970084157281534,0.057580049561545936,0.006681096012506417,adam,True,,onehot
absolute,38,4,leakyrelu,0.1,True,0.035328248137798626,0.060093058648380174,0.011571427781946735,adam,True,,onehot
absolute,36,4,leakyrelu,0.1,True,0.04156502862310694,0.0559241696583659,0.013993379148382728,adam,True,,onehot
absolute,37,4,mish,0.1,True,0.04633119260904568,0.054422949757656235,0.009332269594087284,adam,True,,onehot
absolute,40,4,mish,0.1,True,0.0011938559194663127,0.07074733495091265,0.01846769485575215,adam,True,,onehot
absolute,34,4,mish,0.1,True,0.038636489113084496,0.05620501840268703,0.020914021904929903,adam,True,,onehot
absolute,42,4,leakyrelu,0.1,True,0.049950223158963566,0.055699868065788506,0.0069833212139490345,adam,True,,onehot
absolute,38,4,mish,0.1,True,0.035045996442285746,0.05072178943937163,0.009986918878409645,adam,True,,onehot
absolute,41,3,mish,0.1,True,0.04303272959151023,0.057698704703854416,0.022832487683755242,adam,True,,onehot
absolute,37,4,mish,0.1,True,0.032065600744343406,0.05885452717755575,0.022714303577260092,adam,True,,onehot
