Scenario,BatchID,n_points,t_min,t_max,accept_frac,rmse_med_curve,success,tau_prior_mode,t_peak,t_peak_repr,mu_tau_prior,sig_tau_prior,flat_ratio,tau_fixed,lambda_med,lambda_q025,lambda_q975,lambda_q16,lambda_q84,tau_med,tau_q025,tau_q975,tau_q16,tau_q84,beta_med,beta_q025,beta_q975,beta_q16,beta_q84
S1_uniform_all,F44,10,0.0,420.0,0.5020277777777777,0.025904343157408718,True,,,,,,,,0.29666177022749274,0.002400920464117766,0.5423042666257847,0.12090862274500758,0.42343023435836985,6745.522166786762,5.150627614759309,9865.750018445728,2751.5549978270287,9112.148759561287,2.6685524184247797,0.4205962680634867,3.4804399328819278,2.233374025038463,3.0663463341901362
S1_uniform_all,F45,10,0.0,420.0,0.5301944444444445,0.022063748961290895,True,,,,,,,,0.14356615429590258,0.0015550692013243967,0.3308192830236339,0.06870662193411593,0.22233218223610507,6802.3078088057755,15.366233913153478,9853.68982136865,3280.1385102805366,9073.185775673272,4.349888628679405,0.5380301171864026,6.8667276653606715,3.186652551430008,5.520623120409741
S1_uniform_all,F46,10,0.0,420.0,0.4878263888888889,0.03491906799852622,True,,,,,,,,0.0036135258966210728,0.002631231108179801,1.0533866498364355,0.0030184441916949146,0.005207485749607287,2.1445233569343887,0.051632559554701245,7958.936463055395,0.3847989291863083,14.322249396702123,1.593665386084568,0.8841765119768298,5.216807156747909,1.1949423284232752,2.246014000771792
S1_uniform_all,F47,10,0.0,420.0,0.5114861111111112,0.026261358130751193,True,,,,,,,,0.1882046478520003,0.0016697057739160622,0.4415768397229525,0.08091442793259593,0.2971534099458288,6688.3446790230155,11.444620790112333,9860.526943704901,2838.9462259863712,9061.042566699089,4.397841461038483,0.5597652390255446,6.634426068118684,3.347258604216095,5.458939338070056
S1_uniform_all,F48,10,0.0,420.0,0.5493263888888889,0.023253368615322127,True,,,,,,,,0.18272798539820317,0.0015947865204541628,0.44401485628266163,0.0925102370446071,0.28933548217513166,6820.926053281171,13.54135085234343,9859.750442840841,3503.366301724957,9093.738461184623,5.170627487413636,0.6866424138265784,7.969841505455067,3.974412990270137,6.480255085688533
S1_uniform_all,F49,10,0.0,420.0,0.5783125,0.009586801904538299,True,,,,,,,,70.98618794907239,16.09067974081753,98.78951509087315,40.587072659236526,91.58956905910847,475.9663781347049,51.46453564384454,2227.9458663338955,169.74535633776458,1117.0007850784386,3.0095702441786463,1.9816531599666496,3.9993449943064845,2.4948090985867046,3.5287490567680453
S1_uniform_all,F5,10,0.0,420.0,0.5119444444444444,0.01681730176839637,True,,,,,,,,0.10739216482526834,0.0008719437143064296,0.2130815827639052,0.051787335628642614,0.16227716619186908,6838.514392560077,8.835512375657704,9856.67221224265,3247.811207232083,9093.801114434285,8.503748541754609,0.150328724189337,9.935281022232324,6.6035906347704945,9.565208606866392
S1_uniform_all,F50,10,0.0,420.0,0.5943958333333333,0.009879772159507125,True,,,,,,,,70.24325477462847,15.20334718376773,98.65642158989704,39.48199521550005,91.30903927872879,2051.2737085946246,407.80120042874927,4805.094591283679,1036.0998717998712,3340.574716466308,2.572251418994146,1.9218543308265181,3.2831642781238264,2.242765623492983,2.9219195541570584
S1_uniform_all,F51,10,0.0,420.0,0.5430694444444444,0.022845887629801366,True,,,,,,,,0.15885631063125336,0.002157768946274284,0.2801249947354334,0.0784187386066479,0.22263710684660698,6745.340388388928,17.590969296135945,9868.159870638634,3288.9863964847877,9071.005962331781,2.056834257902159,0.3462435738936144,2.8842648006696794,1.6645206663234935,2.458047949864223
S1_uniform_all,F52,10,0.0,420.0,0.4938888888888889,0.022918623751204167,True,,,,,,,,0.1684567981793818,0.0019587913498525776,0.3079505878952227,0.06534335363569185,0.2409029207509127,6674.212166394014,6.94444674741198,9851.774434324114,2544.5689642447282,9063.869753634008,2.223098205422679,0.32471838664947567,3.12378895494722,1.7307816226459938,2.666343957022175
S1_uniform_all,F53,10,0.0,420.0,0.49127777777777776,0.021649974136995816,True,,,,,,,,0.15467591249547355,0.0022460252132635015,0.2822967268489733,0.06054999078742501,0.22270990980471775,6595.985119531808,21.836878149633858,9857.000783373209,2547.2443346772325,9057.192752121606,2.050876361525291,0.2376859256808949,2.9257680148113008,1.5594647870777887,2.4722996531787844
