prior_mode,forward_method,tau_fixed_value,loss_mode,diluent_encoding,hidden_size,n_hidden_layers,activation,dropout,standardize_cont,lr,mean_rmse,std_rmse,optimizer,use_scheduler,rel_eps,seed,ode_method,ode_rtol,ode_atol,cf_beta_eps,cf_blend_k,cf_base_softplus
tau_fixed,closed_form,1.0,absolute,continuous,21,5,gelu,0.0,True,0.0026564946100166857,0.03966274186968803,0.0049269711955340755,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,26,5,gelu,0.0,True,0.0024637573453612106,0.04205930791795254,0.019437259112052383,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.0020556438064473787,0.04601888172328472,0.020660192354552697,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,45,5,gelu,0.0,True,0.007614375022106594,0.03725121058523655,0.009752387125793214,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,5,gelu,0.0,True,0.012822007106226784,0.035340970009565355,0.0029376784011950576,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,5,gelu,0.0,True,0.013220060316428884,0.042098518460989,0.01062207791893198,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,44,4,gelu,0.0,True,0.008213086791352206,0.03907760605216026,0.009069769313192151,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,60,5,gelu,0.0,True,0.02043330739240395,0.04137861356139183,0.008270329991053251,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,61,5,leakyrelu,0.2,True,0.0257636819840895,0.050541672855615616,0.007284534713726966,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,46,5,gelu,0.0,True,0.010842730571190664,0.04167272001504898,0.004568484045974618,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,48,5,gelu,0.0,True,0.0154177872559953,0.041138363629579545,0.004728685697508636,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.006871663993637741,0.0453281469643116,0.015084544804814241,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,53,5,gelu,0.0,True,0.0131388728481243,0.0396945808082819,0.006424850925225365,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.007573605842539181,0.03669676333665848,0.010036302849715595,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.007868312877379397,0.03630061596632004,0.007128272190563775,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.007161719615404091,0.03829365260899067,0.0073671096277615955,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.007652432488124155,0.039473919942975035,0.005899222690674555,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,5,gelu,0.0,True,0.009413617268367609,0.04038775414228439,0.007859213947729381,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,59,5,gelu,0.0,True,0.0057995673516251355,0.035915404185652734,0.0075662835602227346,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,59,5,gelu,0.0,True,0.005764586060538985,0.040351510792970655,0.008904553948415737,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.008775284396287358,0.0431484080851078,0.00989464956628497,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.007458407931111388,0.041440485045313835,0.008886904393945225,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,60,5,gelu,0.0,True,0.008109838535810158,0.044365246593952176,0.017574134911903273,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,61,5,gelu,0.0,True,0.0069208732234579285,0.0415118508040905,0.010967809869614622,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.006214375710266891,0.0385222889482975,0.009909448571966866,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,59,3,gelu,0.0,True,0.005085539110398582,0.040009337663650515,0.006251620610145164,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,51,5,swish,0.0,True,0.0065271629011027215,0.04013083465397358,0.013329450752097185,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,2,gelu,0.0,True,0.005438601084759525,0.047968512028455736,0.00955315532692613,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.011036563526120416,0.03843486905097961,0.008238100470919956,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,14,5,gelu,0.1,True,0.007822426454390576,0.052150703966617584,0.018604966373806136,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.006209646560815609,0.04541423730552197,0.01917769814526073,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,37,5,gelu,0.0,True,0.001658908817452719,0.04788764417171478,0.017710364444845417,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,53,5,gelu,0.0,True,0.0019936358258735945,0.036765776947140685,0.006640694369192275,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,53,5,gelu,0.0,True,0.0019247163359843813,0.04648187495768071,0.021166807362921262,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,50,5,gelu,0.0,True,0.002232661392558118,0.03910438716411591,0.010691856583124007,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.0017286424345824033,0.04320365078747272,0.01854477797032277,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.00896628177636978,0.03755910359323025,0.006720115573658223,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.009166295842418987,0.036018732562661165,0.0036887396975843726,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,52,4,mish,0.2,True,0.008459593766576195,0.04783863723278047,0.007593540161240095,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,5,gelu,0.0,True,0.007645873701417755,0.037098411470651634,0.0060613695217583965,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,5,gelu,0.0,True,0.008169334441758826,0.04047692641615866,0.007835997223410366,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.0069727377133131825,0.037855100631713864,0.007003635044587885,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.007365465929464016,0.03577364981174469,0.0053943450452246895,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.007321207956429238,0.04398836642503738,0.01363177282323016,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.010362187816916871,0.034908882528543475,0.003123407547995123,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.009632176302298266,0.03731353022158146,0.005633792899584264,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.007725032291236576,0.04676335379481315,0.01025675176454332,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,leakyrelu,0.0,True,0.010001700309767216,0.04057185128331185,0.003155507953425741,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,53,5,gelu,0.0,True,0.010610349806547669,0.0409304216504097,0.0025780076622572857,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.008512692747483086,0.041727583110332485,0.007074728121756353,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.009244077299135154,0.0375077735632658,0.006655734178039574,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.007623032214810838,0.03748393394052983,0.00956280724817313,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,53,5,gelu,0.0,True,0.006662448815416449,0.04155318439006805,0.01062792467430429,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.011578135900210049,0.04214542582631111,0.00654775376872426,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.00993662743447931,0.0392781913280487,0.00593480933120817,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.008784699145822856,0.03614642843604088,0.003977434779685495,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,5,gelu,0.0,True,0.008659309351972308,0.038451766967773436,0.003258388077585164,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.007342411507552495,0.03705393634736538,0.006414152628481724,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.006235132316998246,0.03669264167547226,0.006536222455949725,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.0065575318911454,0.03593570068478584,0.004361278522372103,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.006027648875026558,0.034812990203499795,0.004336735973321761,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.0053591680846269965,0.036964595317840576,0.005410567575091312,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.005812800826793942,0.039300668239593516,0.00727084535580383,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.006289996040297534,0.03796233870089054,0.008381715038900046,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.005359238255239874,0.04292837008833885,0.01664486046672992,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,3,swish,0.0,True,0.00611895208935853,0.03710501119494438,0.007719662117191908,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.004664127503788229,0.03529535606503486,0.0037766313634602687,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,52,5,gelu,0.1,True,0.004891981333328979,0.042688351869583134,0.002987553531399898,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,2,gelu,0.0,True,0.004578447163406981,0.0505601167678833,0.008948077867320504,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.005573621545312161,0.03815289735794068,0.003842470964709113,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.0066070380491146715,0.03980784937739372,0.007257868206857991,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.005846188420260685,0.039498635753989216,0.011949641837591148,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,59,5,gelu,0.0,True,0.005070419126437739,0.04111303016543389,0.013907824976933415,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.006942450469897945,0.03704422153532505,0.005276819754788562,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.004152660520551631,0.04577367678284645,0.015706226421047322,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.006710145097026183,0.0365957647562027,0.007276060283082873,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.00564211125945195,0.04744345173239708,0.026390202457130932,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,53,5,mish,0.0,True,0.004666899895398648,0.040385955944657326,0.011148383898852421,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.2,True,0.006621449625077664,0.04371226318180561,0.0077477690414953235,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,4,gelu,0.0,True,0.006101574490506497,0.046440714597702035,0.0202278744890896,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.006972408658282113,0.0439417727291584,0.014722181655089688,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.0063671409559028285,0.03859019577503205,0.004325789243027131,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.0053021810966247356,0.035799578577280035,0.006366563376708786,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,52,5,gelu,0.0,True,0.00499202560902472,0.03761747218668461,0.00734551489597547,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.005230739798787632,0.042013294994831085,0.019853309335405148,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.005490117333389991,0.034259405732154836,0.007201272589797909,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,35,5,gelu,0.0,True,0.0056161029780936785,0.038101928681135176,0.008400711966892084,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.004397071793789452,0.038706901296973226,0.007882549373683535,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,5,gelu,0.0,True,0.0059115131118669725,0.03906779251992702,0.008232633042263418,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,leakyrelu,0.0,True,0.005313369169565153,0.04151148572564125,0.0023159804066868487,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.006021035724609303,0.03826044835150242,0.006372264601181382,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.0048617093047016256,0.037727358192205435,0.004609605691210534,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.006576313293454361,0.044026815518736835,0.013203534303311492,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,30,5,gelu,0.0,True,0.007992356730928008,0.043047834932804105,0.012350450805715034,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,53,5,gelu,0.0,True,0.005351823740304193,0.039382912963628766,0.011010231648135405,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.009066813815734152,0.036766293644905086,0.003458569337877517,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,5,gelu,0.0,True,0.00883160232686885,0.03953501507639885,0.0050723443941337355,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.009167732374195041,0.0358792781829834,0.0038371834830186985,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.009383892338954569,0.04044435806572437,0.009575017943230056,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,59,5,gelu,0.0,True,0.010510043127978808,0.03788281269371509,0.0067758719465509905,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,39,5,gelu,0.0,True,0.008348954038478181,0.04847127981483936,0.016322017856228038,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,12,5,gelu,0.0,True,0.007105716417738359,0.04958080053329468,0.01616089569970151,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,53,5,gelu,0.0,True,0.01632993872611237,0.04496329799294472,0.009107759354452887,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,3,gelu,0.0,True,0.008929040883569514,0.044402769207954405,0.008783546517861108,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,swish,0.1,True,0.007932766162253085,0.04102558940649033,0.01043687420367493,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.011745129936926032,0.042464471980929376,0.008373991384575109,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,2,gelu,0.0,True,0.014184436021271141,0.042862529307603835,0.007174265003905559,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,5,gelu,0.0,True,0.009026881784083576,0.042234801873564716,0.009936881567791994,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.010133952900740666,0.04003280587494373,0.008923580227032041,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.007193508198248664,0.04181864783167839,0.013954153693903442,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,52,5,gelu,0.0,True,0.006445487172984893,0.047176094353199007,0.01642004309114662,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.2,True,0.003865329709935032,0.04714934229850769,0.0073740893183375875,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,mish,0.0,True,0.008244826359855744,0.03840030618011951,0.0062674746051415535,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,60,4,gelu,0.0,True,0.005955559556772911,0.03749951310455799,0.005172085121150653,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,32,5,gelu,0.0,True,0.007338712807402648,0.04667195230722428,0.016684998992299728,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.03203134659682552,0.0468593530356884,0.011596818675408184,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,53,5,gelu,0.0,True,0.009824046197226969,0.038925932720303535,0.007561958340637051,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.006673232046146063,0.03890358358621597,0.007925215291150778,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,leakyrelu,0.0,True,0.001849785746763444,0.050204770267009736,0.00894310920565815,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,51,5,gelu,0.0,True,0.009239537502257776,0.03608376756310463,0.008692186557878456,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,51,5,gelu,0.0,True,0.009363611687922655,0.03686591610312462,0.005388286412008081,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,53,5,gelu,0.0,True,0.008428404823120739,0.04063232205808163,0.011141736355708696,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.008900521477156802,0.041602656617760664,0.01101503443823562,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,50,5,gelu,0.0,True,0.0077663902857611706,0.042602206021547316,0.00770434841297133,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,59,5,gelu,0.0,True,0.010894916884500292,0.04628576599061489,0.02100506582675361,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.03755971518324719,0.0669531412422657,0.021624684520879275,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.007318420397205758,0.03862064518034458,0.00680867943561825,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.1,True,0.010202243166332005,0.047610038518905634,0.009040462941791649,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.0079724860239315,0.03709345757961273,0.007898287160172086,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,52,3,gelu,0.0,True,0.006824874671970561,0.04075544886291027,0.009108521006267632,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,5,swish,0.0,True,0.012127247307498718,0.04441392943263054,0.016455727268997092,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,2,gelu,0.0,True,0.02452581689723754,0.04384821839630604,0.012882057675315249,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.0058875423785642545,0.03792115226387978,0.005116822652843926,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,5,gelu,0.0,True,0.0014765993860944113,0.040419308096170434,0.015889545134647805,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.2,True,0.006315151137653005,0.044872095435857774,0.009734962259104528,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,60,5,gelu,0.0,True,0.008515877831269962,0.04769353196024895,0.01166949191671808,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,mish,0.0,True,0.009613932243244052,0.03922274000942707,0.007717361711692595,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,51,5,gelu,0.0,True,0.0019881993565737696,0.044250113889575005,0.019810664179770617,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,53,4,gelu,0.0,True,0.0016802885978604053,0.04287775829434395,0.011970153521935816,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,55,5,gelu,0.0,True,0.0074919262167781565,0.040173152089118966,0.00988516319703808,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,16,5,gelu,0.0,True,0.019979877881784475,0.04084511362016202,0.008337889955497859,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.005610295899799007,0.035961090400815014,0.006016213402548266,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,59,5,gelu,0.0,True,0.005681486006618238,0.03906258642673492,0.005788510673353383,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,57,5,gelu,0.0,True,0.012866340617278076,0.04324003532528877,0.010102336874325796,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.006157459656393254,0.040021325647830966,0.008621891768099157,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,58,5,leakyrelu,0.0,True,0.00541990649291261,0.04731466621160507,0.01072136278602665,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,56,5,gelu,0.0,True,0.006838273036857814,0.03920048289000988,0.009804451062914896,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,52,5,gelu,0.0,True,0.0048494567032176476,0.03795932494103908,0.006461604628951232,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,closed_form,1.0,absolute,continuous,54,5,gelu,0.0,True,0.0062852146305580215,0.03771066218614578,0.007109943482331324,adamw,False,,1,,,,0.001,6.0,True
tau_fixed,odeint,1.0,absolute,continuous,34,2,mish,0.2,True,0.002225144604874549,0.06211104393005371,0.014794303067303888,adamw,False,,1,dopri5,1e-06,1e-08,,,False
tau_fixed,odeint,1.0,absolute,continuous,58,3,mish,0.2,True,0.033106242124873814,0.05956380516290664,0.009016215299707937,adamw,False,,1,dopri5,1e-06,1e-08,,,False
tau_fixed,odeint,1.0,absolute,continuous,16,4,leakyrelu,0.2,True,0.0010741655866324071,0.08397112935781477,0.012702828996315016,adamw,False,,1,dopri5,1e-06,1e-08,,,False
tau_fixed,odeint,1.0,absolute,continuous,51,2,gelu,0.0,True,0.014233811441826113,0.04702686741948128,0.015324715030496856,adamw,False,,1,dopri5,1e-06,1e-08,,,False
tau_fixed,odeint,1.0,absolute,continuous,23,5,gelu,0.1,True,0.0012158204064810275,0.05272064059972763,0.008037956084078665,adamw,False,,1,dopri5,1e-06,1e-08,,,False
tau_fixed,odeint,1.0,absolute,continuous,40,4,swish,0.2,True,0.003898017317845035,0.05086797475814818,0.016300981731877284,adamw,False,,1,dopri5,1e-06,1e-08,,,False
tau_fixed,odeint,1.0,absolute,continuous,51,3,gelu,0.0,True,0.0015665705795640376,0.049307829886674884,0.02111364002671645,adamw,False,,1,dopri5,1e-06,1e-08,,,False
tau_fixed,odeint,1.0,absolute,continuous,62,3,swish,0.2,True,0.0040456714034066,0.0497452050447464,0.010329689071938744,adamw,False,,1,dopri5,1e-06,1e-08,,,False
tau_fixed,odeint,1.0,absolute,continuous,60,4,swish,0.2,True,0.019090312215059413,0.04625403508543968,0.008014310756315863,adamw,False,,1,dopri5,1e-06,1e-08,,,False
