Scenario,BatchID,n_points,t_min,t_max,accept_frac,rmse_med_curve,success,tau_prior_mode,t_peak,t_peak_repr,mu_tau_prior,sig_tau_prior,flat_ratio,tau_fixed,lambda_med,lambda_q025,lambda_q975,lambda_q16,lambda_q84,tau_med,tau_q025,tau_q975,tau_q16,tau_q84,beta_med,beta_q025,beta_q975,beta_q16,beta_q84
S2_tau_prior,F19,10,0.0,420.0,0.6020555555555557,0.009994089167894274,True,spline_peak,22.37059264816204,22.37059264816204,3.1077472681400207,0.5,1.804538233909001,,0.0033905270641014823,0.002648269158536749,0.004900464861440086,0.002949046393508527,0.0040064686817996385,21.839757679336238,8.545103166468685,56.07427560444681,13.613272930438995,35.10460856855724,0.49364088799385475,0.18835227167033192,0.87636274064342,0.3273078091548431,0.6817810334531397
S2_tau_prior,F2,10,0.0,420.0,0.5987152777777778,0.01565831683318192,True,spline_peak,20.952738184546135,20.952738184546135,3.0422693387605135,0.5,2.4139307043474396,,0.002233258016389986,0.00132041199500012,0.004869307373307619,0.001657817066639973,0.0031862302400666124,21.64833302770893,7.895869149536429,59.39105526527469,13.070938253542483,36.31495569975361,3.1896224921604817,0.8871142488554088,6.61953167980503,1.8795258688956622,4.768432500820509
S2_tau_prior,F20,10,0.0,420.0,0.6302708333333333,0.01560904055999648,True,spline_peak,21.687921980495126,21.687921980495126,3.076755514831683,0.5,2.7938702878748574,,0.005856572971217708,0.004517759424711824,0.008432624947078773,0.005093326694754191,0.006935991381229155,18.84755893617026,7.577492165951011,46.37853982523364,11.939467233898673,29.721598829046695,0.6917271022659955,0.4464204012162181,0.9701231674896686,0.5682779685902188,0.8260269100158205
S2_tau_prior,F21,10,0.0,420.0,0.5966111111111111,0.03105782623919529,True,spline_peak,21.687921980495126,21.687921980495126,3.076755514831683,0.5,2.079518916115949,,0.0028750365192060754,0.0022632319284256923,0.004071039917367114,0.0025201566067096955,0.003360052640319346,15.838236113960926,6.219783044743027,40.79802310724724,9.842268044067298,25.130479879230396,0.5512231536586087,0.15823780059102557,1.0694357794827112,0.33239591759822784,0.7987530792720986
S2_tau_prior,F22,10,0.0,420.0,0.6415208333333333,0.05412339296301872,True,spline_peak,19.744936234058514,19.744936234058514,2.982897065260545,0.5,4.758575613175568,,0.008543702710554464,0.006526282109777321,0.012236561552609392,0.007396723155087547,0.01010517455553891,7.069506507429029,3.0184423697505736,17.13695695306593,4.575356859496271,10.958632173445528,1.3223243745831268,1.007207950998281,1.7052878520406718,1.1544604812683519,1.5074140376300977
S2_tau_prior,F23,10,0.0,420.0,0.6154583333333333,0.01508610740001726,True,spline_peak,21.740435108777195,21.740435108777195,3.079173895695965,0.5,2.1687671057036004,,0.003601424607626314,0.0027386200139603526,0.005387267056783584,0.0030974137537594136,0.004308594986403997,19.53798539884793,7.527481970180828,51.49272737729514,12.092940035701563,31.537176567711356,0.7741685739531217,0.3836650347333885,1.2797859689775308,0.5627237510706325,1.0132073290688215
S2_tau_prior,F24,10,0.0,420.0,0.5934375,0.009957833715903567,True,spline_peak,22.2655663915979,22.2655663915979,3.103041377102608,0.5,1.8007222334341504,,0.0031090991016548644,0.0023862365162117113,0.004719901250433601,0.0026818726331345535,0.003739482485218477,21.778935747461045,8.564776192825578,58.316773594009014,13.410050949655634,35.45745036745591,0.577290931677132,0.18667569829137995,1.095386404773495,0.36592970675596326,0.8222670849194678
S2_tau_prior,F25,10,0.0,420.0,0.5685347222222222,0.013787208475728131,True,spline_peak,0.3150787696924231,0.3150787696924231,-1.1549326089012948,0.5,80.40209615877376,,49.134805511709715,2.6899895432494816,97.35925681668114,15.70660456110885,83.68953181761071,0.31609673284092066,0.11716379619044667,0.8482682102417889,0.1908415964974258,0.5250017372265499,3.117257141930967,0.5560147711588295,3.9089851052203337,2.344927294147489,3.560324744655252
S2_tau_prior,F26,10,0.0,420.0,0.5466388888888888,0.015430877580534972,True,spline_peak,0.3150787696924231,0.3150787696924231,-1.1549326089012948,0.5,145.21423129557755,,49.55602998766494,2.457887924500269,97.50248360949676,15.348839449512168,84.05809727407028,0.31856622311365546,0.11894629383816355,0.8242940168287218,0.19373178545195002,0.5168255240352363,2.834932173544999,0.21349286700807935,3.7884501386511213,1.44284825446231,3.402544641718391
S2_tau_prior,F27,10,0.0,420.0,0.6382638888888889,0.034071718396621826,True,spline_peak,20.637659414853715,20.637659414853715,3.0271175337399114,0.5,3.550835032448666,,0.0061189226446973135,0.004923983801628507,0.008334166993200876,0.005452477763434783,0.007041244049233511,10.393143224094828,4.386116118648546,25.078862701550865,6.7271719963144365,16.182801285495557,0.7593996813666029,0.5267490723241512,1.0337260064102611,0.637778674093467,0.8912129240400246
S2_tau_prior,F28,10,0.0,420.0,0.6226180555555555,0.011239750623555875,True,spline_peak,22.003000750187546,22.003000750187546,3.091178841792788,0.5,2.509617064639587,,0.005341775738393215,0.00413538916640727,0.007791997217472384,0.0046430487223586185,0.00633814979394734,20.779743633764532,8.376995561098527,51.63382993237475,13.136379974304639,32.67505157357923,0.5842267640966958,0.335444681341316,0.860108631560996,0.45672307389908035,0.7191484402715965
S2_tau_prior,F29,10,0.0,420.0,0.5691597222222222,0.015915567006523707,True,spline_peak,21.21530382595649,21.21530382595649,3.0547227998318003,0.5,1.8556809887446744,,0.001958735540825824,0.0014263065887006004,0.0033208612309932255,0.001618705660703206,0.00248426262554407,21.071848430804742,8.097759258373335,56.173039959571916,12.92425248860867,34.538935733382246,1.1036866604882776,0.1161535063833145,2.6951024636769967,0.49917732561949807,1.8341734601722137
S2_tau_prior,F3,10,0.0,420.0,0.5869305555555556,0.014423019061402656,True,spline_peak,20.4801200300075,20.4801200300075,3.0194546609943425,0.5,2.5984146192895503,,0.0019172349481012178,0.0009608157883459091,0.0037776342158440295,0.0013036192547177961,0.0028055746469142404,21.714585565750436,7.901698686774762,59.44540026407693,12.945675323504073,36.11687804465017,5.927137827691059,1.3586754735508606,9.7350841242698,3.3319493404742646,8.441273428581917
S2_tau_prior,F30,10,0.0,420.0,0.5633680555555556,0.014293942819919905,True,spline_peak,21.845461365341336,21.845461365341336,3.0839931821319135,0.5,1.5457636518183382,,0.0018918841564996315,0.0015121802990401057,0.0029000487148584074,0.0016505537751829425,0.002293992321641411,23.059984300554078,8.92016733387561,61.65635125185147,14.273600071111938,37.82396589064252,0.5306958571695677,0.031228765339977434,1.5829260847844775,0.1826706884548908,1.0226350972124758
S2_tau_prior,F31,10,0.0,420.0,0.5670972222222223,0.014857028966947778,True,spline_peak,21.32033008252063,21.32033008252063,3.059661081472383,0.5,1.8288221483806264,,0.0017894583247524572,0.001287454782350318,0.003129975140453733,0.0014645820856928576,0.0023058842421807427,21.484518223699325,8.074531700416491,58.386939525483335,13.107136005270888,35.72184893488873,1.2716261232386836,0.11539795701132391,3.238775314146757,0.5226318694457689,2.1744496858508153
S2_tau_prior,F32,10,0.0,420.0,0.581861111111111,0.016911425914005015,True,spline_peak,20.900225056264066,20.900225056264066,3.039759927155088,0.5,2.1466850393036068,,0.0020507166200030374,0.0013484015370611871,0.003977734821360777,0.001606073290797524,0.0027765594210138445,21.070248337412142,7.900997426504088,58.479401991930374,12.850708569238805,35.12957631842111,1.9576039560296365,0.3681636786557525,4.357680699518416,1.0198454119790847,3.0589607419781077
S2_tau_prior,F33,10,0.0,420.0,0.5858333333333334,0.015641398114980807,True,spline_peak,21.3728432108027,21.3728432108027,3.0621211073132453,0.5,1.9389151905174162,,0.0022178032949244095,0.0016055153743991422,0.0036087099407628833,0.0018443833327570097,0.002785219735914907,20.704605926026765,7.980216043780716,54.73490857743707,12.721438698804258,33.949819116738134,1.1186396232450624,0.2211750134524305,2.4141390349835143,0.5983380478766532,1.727713594664106
S2_tau_prior,F34,10,0.0,420.0,0.6333819444444444,0.04136991080246394,True,spline_peak,19.954988747186796,19.954988747186796,2.993479174591082,0.5,3.3268789323700414,,0.004389479613419709,0.0033133144299041417,0.006520292568717669,0.0037764256891533545,0.005263575209044451,11.496948233013171,4.674070072416572,29.018574368031533,7.299898691379632,18.19155182564095,1.2915599026555942,0.7982559598188658,1.916191711213212,1.030416581531792,1.5809794419632728
S2_tau_prior,F35,10,0.0,420.0,0.601298611111111,0.016026668460124575,True,spline_peak,21.530382595648913,21.530382595648913,3.0694650815690037,0.5,2.144717058422742,,0.0030626200169299924,0.002255293321430864,0.004754470105895506,0.0025927971670762634,0.0037569885952563804,19.451360907868754,7.474502252873098,52.551029403349155,11.981206649830808,32.32449978987131,0.9219825279483855,0.3450112295983272,1.6390572057560817,0.614291345628063,1.2617538697754649
S2_tau_prior,F36,10,0.0,420.0,0.5992222222222222,0.010864922206074826,True,spline_peak,22.10802700675169,22.10802700675169,3.095940755553032,0.5,1.8958402515254953,,0.0030614462784243615,0.0023059396228468023,0.004636356936780172,0.002616334736263271,0.0036908544397521105,21.913388960199907,8.208053259841646,57.76126284031419,13.298685695225231,35.754044969095425,0.7057445244243136,0.2423865206920757,1.2932468904136967,0.45935008757416,0.9791735363831202
S2_tau_prior,F37,10,0.0,420.0,0.6465347222222223,0.029377826030926077,True,spline_peak,0.47261815453863465,0.47261815453863465,-0.7494675007931303,0.5,25.879395753986177,,0.08479839024344968,0.06032433265374996,0.12808836562012238,0.07072060971434804,0.10343186990353176,0.4531896821521366,0.1744888992065379,1.1904190509606791,0.2773654137444881,0.7379351603818303,2.898678123627616,2.5309742289157673,3.3312973071742182,2.704900786728203,3.108257233378458
S2_tau_prior,F38,10,0.0,420.0,0.5945486111111111,0.012514504021951329,True,spline_peak,0.36759189797449365,0.36759189797449365,-1.0007819290740363,0.5,95.06525844736863,,45.55189464806588,2.3975394748500305,97.39000994773225,13.190140050815742,81.93543785214975,0.3686325830677373,0.13670155556340016,0.9925903078600007,0.2226862756855081,0.6139179036250088,3.5126333394787848,2.3391575038752737,4.209929110558843,3.0190649118367263,3.8882113933206948
S2_tau_prior,F39,10,0.0,420.0,0.5924652777777778,0.028634529135588876,True,spline_peak,20.16504126031508,20.16504126031508,3.003950474458377,0.5,2.5504383337335863,,0.002591265313191195,0.0017854465730436557,0.004479138403265095,0.0021179052871304754,0.0033264732064957722,16.436664339092463,6.268081694343569,45.10480842374103,9.994877656541364,27.246094192772738,1.5381539110301308,0.48173981363982127,3.0098428607205534,0.9704601196047041,2.225996168778315
S2_tau_prior,F4,10,0.0,420.0,0.6091458333333334,0.014987143378488879,True,spline_peak,21.477869467366844,21.477869467366844,3.067023077913452,0.5,2.2325837975735823,,0.0028958313070992277,0.0020716413805045996,0.004633383496093397,0.002403642681933296,0.003610255739302461,20.18035930161414,7.7809569473387485,53.82411475893933,12.472159093165304,33.31567289141687,1.240406663253542,0.4806167530049127,2.2117746722187976,0.8297295496727092,1.7060442150546782
S2_tau_prior,F40,10,0.0,420.0,0.5681527777777778,0.013648516309902848,True,spline_peak,21.32033008252063,21.32033008252063,3.059661081472383,0.5,1.9157795415883268,,0.0017476317662450949,0.0011439708339762843,0.003450509360076382,0.0013573734103181656,0.002399839068550279,22.256829605604757,8.343669841336022,62.20541987648415,13.40558868481617,37.05090290441362,2.0158258627720596,0.18958498190897877,4.985446823288962,0.8948282522293312,3.3954950448825847
S2_tau_prior,F41,10,0.0,420.0,0.5855555555555556,0.015775545327677762,True,spline_peak,21.477869467366844,21.477869467366844,3.067023077913452,0.5,1.9202169298930354,,0.002458759097943286,0.0018214958660276806,0.0038287405436134877,0.0020742539534571616,0.0030074864115599465,20.459816501585216,7.589382380394598,53.88418839258491,12.397868066990066,33.59851800869384,0.8821351499559152,0.18717484748964616,1.8163110824236,0.49632968875746497,1.321948878663663
S2_tau_prior,F42,10,0.0,420.0,0.5720277777777777,0.01319395695780211,True,spline_peak,21.530382595648913,21.530382595648913,3.0694650815690037,0.5,1.8435899103629347,,0.0018236037629034277,0.0012850966140670525,0.003235130978637596,0.001479627404763168,0.002368587276211681,22.060755845150915,8.277319600779588,59.5519366713831,13.441210069401501,36.57669839909849,1.4272760843274992,0.1655783183137287,3.5380267494843167,0.6418227364012943,2.3875731444488744
S2_tau_prior,F43,10,0.0,420.0,0.5712708333333333,0.012609636341592794,True,spline_peak,21.89797449362341,21.89797449362341,3.0863941436694518,0.5,1.6857969647479831,,0.002225384648261465,0.0017066820223652047,0.003505039102238734,0.0018991254767256284,0.0027439053651752174,21.923955688291755,8.417647409861559,58.510034477555855,13.412080452946297,36.131975632729166,0.7051090190005173,0.08628138118181136,1.6796631276921328,0.33399266467484134,1.165678057688653
S2_tau_prior,F44,10,0.0,420.0,0.6105416666666666,0.013328628153251561,True,spline_peak,21.740435108777195,21.740435108777195,3.079173895695965,0.5,2.1262574965926753,,0.0033361942939527482,0.00245647558601965,0.005130363894176768,0.00282522834070557,0.004057707158740882,20.732236540311973,8.08082070478339,54.99353735220658,12.751752443609982,33.760689565249216,0.9246611636978465,0.40014686763600243,1.5644666318335394,0.6456081024035556,1.2303097807461596
S2_tau_prior,F45,10,0.0,420.0,0.5697013888888889,0.014439882030605575,True,spline_peak,21.42535633908477,21.42535633908477,3.064575096274812,0.5,1.7318025010393854,,0.0017575192950872215,0.0013048644394384632,0.0029254435887268487,0.0014680050310691686,0.002216543145045176,22.180321991021025,8.577455356850558,58.29453145801889,13.668109918588707,35.974218329594294,1.052585263569238,0.07670697173332443,2.8183465055970656,0.42611263037321906,1.8773797806692225
S2_tau_prior,F46,10,0.0,420.0,0.6291736111111111,0.042177165822371805,True,spline_peak,19.744936234058514,19.744936234058514,2.982897065260545,0.5,3.6758571490254646,,0.0047106896218700066,0.003275905974758677,0.007946865689027091,0.0038673127833811077,0.005958356473704592,12.145006548440701,4.7739804219889015,32.68256362154658,7.507225122743365,19.87764481808867,1.9363569264450233,1.186650691225693,2.927828312462897,1.53252821804114,2.4014027162955762
S2_tau_prior,F47,10,0.0,420.0,0.5820416666666667,0.017804536607613497,True,spline_peak,21.005251312828207,21.005251312828207,3.0447724689786324,0.5,2.025054133939411,,0.0021006200876451846,0.001485949963355318,0.003512104440157241,0.0017250032331275161,0.0026720192051086023,20.28179575183588,7.541931227455015,53.9637930795818,12.29179376893921,33.4846332335528,1.2664712439700658,0.19529109384055732,2.8087596965616175,0.6663060084231361,2.0033276219054907
S2_tau_prior,F48,10,0.0,420.0,0.5815625,0.015612010230591045,True,spline_peak,21.21530382595649,21.21530382595649,3.0547227998318003,0.5,1.9952804305380976,,0.0019592127162422856,0.0013616635571812531,0.003474003100149101,0.001582345274880058,0.0025468956997506172,21.14390430745634,8.111995757103779,55.88115755932732,12.939194750923061,34.66925804744012,1.5269597215058857,0.23823691502479485,3.5369137283087686,0.7545457989916162,2.4521695383227993
S2_tau_prior,F49,10,0.0,420.0,0.5538819444444445,0.024178677563171744,True,spline_peak,0.36759189797449365,0.36759189797449365,-1.0007819290740363,0.5,63.31063272327658,,7.840350509067239,0.35996471053899987,90.80377232454533,0.9251212282787072,53.29984979766068,0.3851881630643026,0.14086765265622128,1.0260133618190368,0.23373710099359965,0.6306544243057008,3.6055658612055046,2.0421300451580335,4.80601789822081,2.613635733265124,4.393040670920684
S2_tau_prior,F5,10,0.0,420.0,0.5842569444444444,0.013810935088386397,True,spline_peak,20.690172543135784,20.690172543135784,3.029658831168584,0.5,2.3992409991657477,,0.0018147817346777844,0.0009368237372555177,0.0037926040579550164,0.001246839828591312,0.0027229586512118728,22.382343438622335,8.123371280533043,61.04181515717832,13.333019917149738,37.08753360407522,5.294674966432787,1.0165048112121846,9.596865481974085,2.8279723672017414,7.920170786699027
S2_tau_prior,F50,10,0.0,420.0,0.6373819444444444,0.010161956277552245,True,spline_peak,0.42010502625656415,0.42010502625656415,-0.8672505364495138,0.5,48.06910722726436,,0.15461686649885048,0.09479732253510097,0.31844634075321865,0.11854022437011962,0.2133995827316638,0.4375114723229794,0.16085092247743776,1.1775749309860077,0.26227690444636176,0.7196133555120384,1.7453349610533064,1.2360459755814523,2.3176273868169686,1.4832516093593038,2.017770917698468
S2_tau_prior,F51,10,0.0,420.0,0.5624791666666668,0.010385615042167238,True,spline_peak,22.42310577644411,22.42310577644411,3.110091935099275,0.5,1.4373551213956792,,0.00229118229773162,0.001855687716485219,0.0033427707818527875,0.002020026316290667,0.002738923402015986,24.239338036319232,9.28414061219031,61.93854241426076,14.891260413416738,39.1448035463855,0.35143570704111726,0.02246051805653107,0.9805187771099549,0.1296780615714457,0.6468788109978046
S2_tau_prior,F52,10,0.0,420.0,0.5634791666666668,0.010718962407555835,True,spline_peak,22.318079519879973,22.318079519879973,3.1053970907950674,0.5,1.518058761069794,,0.002342874879316509,0.001855486582392806,0.0035071205315439745,0.0020367611344872206,0.0028113970405589405,22.951668039721753,8.974541833337883,60.211911982727536,14.197924131573401,37.639605551302665,0.44505405150357935,0.035134944638746377,1.135759398595458,0.18679406809876553,0.7680380362876864
S2_tau_prior,F53,10,0.0,420.0,0.5616319444444445,0.009169762169680589,True,spline_peak,22.580645161290324,22.580645161290324,3.1170931305582585,0.5,1.4230883895519337,,0.002283926707190026,0.0018464908421366227,0.003325665920467239,0.0020070092053032325,0.00270333500837997,24.149007615688305,9.495110413868085,61.58129450010919,15.013630760528468,38.67933223232703,0.3538533354684065,0.020353997804571776,0.9832654836145007,0.12389673931153945,0.6495915427851013
S2_tau_prior,F54,10,0.0,420.0,0.5843333333333334,0.00962386768463137,True,spline_peak,22.318079519879973,22.318079519879973,3.1053970907950674,0.5,1.6700447007308836,,0.0028361099155775815,0.0022050476431603014,0.004242429715664874,0.0024602881767409363,0.0033830181161813243,22.14178638174808,8.706376223884892,58.5298750577285,13.758000000372196,36.0833382726921,0.5147952065285,0.11923512439734563,1.0542202318666163,0.29496835607160554,0.7634182601009099
S2_tau_prior,F55,10,0.0,420.0,0.5574027777777778,0.009990141596449778,True,spline_peak,22.475618904726183,22.475618904726183,3.1124311174524473,0.5,1.4338546912327004,,0.0022115536962671557,0.0017894769888104508,0.003270773759261491,0.0019499813340962623,0.0026405315262373543,24.589707425403184,9.599976124392349,62.31347640885587,15.447573237006521,39.171364996481714,0.37888544801643487,0.02177917763329396,1.0910908101087873,0.1296355398767591,0.7150755723418303
S2_tau_prior,F56,10,0.0,420.0,0.5721666666666666,0.011156911521839466,True,spline_peak,22.2655663915979,22.2655663915979,3.103041377102608,0.5,1.6337791031279947,,0.0026068298459440828,0.002039345270573615,0.0039038381397624665,0.0022609846718959505,0.0031308508388824055,21.746901800482853,8.482251120567584,56.3870891566632,13.522042848606707,34.84958393110927,0.48995651548672414,0.07124934221478671,1.0966093249549873,0.24399179318619263,0.7843791349627368
S2_tau_prior,F57,10,0.0,420.0,0.5721666666666666,0.011569082755476981,True,spline_peak,22.16054013503376,22.16054013503376,3.0983132359066623,0.5,1.6446826441610813,,0.00264573727936147,0.0020629936054098272,0.003965603601872194,0.0022908410272075245,0.0031689174331056666,21.707738400656446,8.458639189405393,56.54563431368506,13.470879428626807,35.146026974436104,0.4824786507898533,0.06682825024771415,1.0791690721361926,0.24511686355530055,0.7666383013522475
S2_tau_prior,F58,10,0.0,420.0,0.581375,0.011799814606660157,True,spline_peak,22.10802700675169,22.10802700675169,3.095940755553032,0.5,1.7480352967048773,,0.0027516414188751863,0.0021023792982021758,0.004140247372914886,0.0023643246450628062,0.003308750674213018,20.900036071259528,8.131117453775875,55.08479592527616,12.909748948906417,34.16908910868246,0.5919084538844471,0.12658908089169046,1.2146143086360057,0.33117411656604845,0.8870449713846555
S2_tau_prior,F59,10,0.0,420.0,0.6045694444444445,0.009132557944761293,True,spline_peak,22.318079519879973,22.318079519879973,3.1053970907950674,0.5,1.8688216663028103,,0.003310564340372311,0.0025515466164137456,0.00499144214326516,0.002868775677615642,0.003978008294270009,22.22403520936622,8.630959114379419,58.29556227904736,13.629106356275646,36.086948821836934,0.6179536294104838,0.257010908991061,1.1010996459512348,0.4246485109970793,0.8488551615716602
S2_tau_prior,F6,10,0.0,420.0,0.6037222222222223,0.01894073457669025,True,spline_peak,20.16504126031508,20.16504126031508,3.003950474458377,0.5,3.2073855592388365,,0.002995164313227201,0.0014527463730399988,0.006703862067981654,0.002007832501075543,0.004650675589328805,20.78062705941986,7.749420927179661,55.86385881902417,12.586124185629881,34.390585955704005,5.845464546737274,2.125102216670382,9.591266977458831,3.8395649151119526,8.087192047596035
S2_tau_prior,F60,10,0.0,420.0,0.5672638888888889,0.009965275109127338,True,spline_peak,22.42310577644411,22.42310577644411,3.110091935099275,0.5,1.5390313372590747,,0.002685950750181582,0.0021475271578506624,0.003906735895779393,0.0023543454210357547,0.0031869519052899393,22.45306694711546,8.853480651989493,56.48247159782485,13.988480132493441,35.948108656339535,0.3678064068916753,0.041782742058847855,0.8572545111706471,0.17249811813223112,0.6031992109802939
S2_tau_prior,F61,10,0.0,420.0,0.5730138888888888,0.012029295972016383,True,spline_peak,22.318079519879973,22.318079519879973,3.1053970907950674,0.5,1.5962490724465395,,0.0026642623219305774,0.002136641675166432,0.0038845273771220988,0.002344363961978899,0.0031400751190528947,21.264536120074276,8.56268446210791,54.202299906717315,13.357194039710278,33.902530361728246,0.37450778660315287,0.04804947110366471,0.8836030518341899,0.17770195089597726,0.6107254644869834
S2_tau_prior,F62,10,0.0,420.0,0.583201388888889,0.010478336950946392,True,spline_peak,22.318079519879973,22.318079519879973,3.1053970907950674,0.5,1.6256248100829298,,0.0028570874430349884,0.0022412421800849227,0.004190728167239542,0.002489095477340502,0.003393945378051559,22.53411392116923,8.792802629200688,57.70986309508361,14.165862608826307,36.43271696535168,0.4427048063219437,0.0851291293258512,0.9337879738383158,0.24259991953432614,0.6748499445819744
S2_tau_prior,F63,10,0.0,420.0,0.5651666666666667,0.011297803087941573,True,spline_peak,22.2655663915979,22.2655663915979,3.103041377102608,0.5,1.5546424850905747,,0.0025345886576482687,0.002024062735068602,0.00376662704907044,0.0022116623760569626,0.0030222609591004507,22.197435681155564,8.97949544354992,58.85033620045817,13.991619460353755,35.829233732653876,0.40710987982855495,0.04181310713350321,0.988878480410382,0.17887967732579696,0.6833422622154472
S2_tau_prior,F64,10,0.0,420.0,0.5984583333333333,0.012931483788217615,True,spline_peak,22.003000750187546,22.003000750187546,3.091178841792788,0.5,1.8886310395850014,,0.00321653646720863,0.0024845879496190083,0.004687201918826822,0.0027906254137589673,0.003833834193351268,20.433876667369393,7.808035050642346,52.326563052918125,12.68769150680438,32.86949383967117,0.5591140027763557,0.20222855046153218,1.0225299106142625,0.36401675079457035,0.7813597869529697
S2_tau_prior,F65,10,0.0,420.0,0.6044930555555555,0.011207159672189127,True,spline_peak,22.16054013503376,22.16054013503376,3.0983132359066623,0.5,1.904087943312277,,0.0034577859610337943,0.002678122901378914,0.005018136735473928,0.003007811235780621,0.004083468234881684,21.096665181706854,8.04357537240318,53.94328101569929,13.085731588790653,33.66337310586937,0.5549354840098315,0.22684389409584121,0.9645094140608266,0.3801535639809549,0.7474040108028519
