lambda,tau,beta,log_lambda,log_tau,log_beta,BatchID,accept_frac
14646.39574723661,477.9565801311473,3.252769727189987,9.591949560096912,6.16951989181985,1.1795068571559382,F25,0.5329861111111112
87121.70769798443,388.35000067380065,4.470197952514794,11.375061359090402,5.961906996600691,1.4974326923238648,F25,0.5329861111111112
45697.20488514444,635.6094065953416,4.70531726068934,10.72979241276114,6.454584234105191,1.5486932013037173,F25,0.5329861111111112
10587.115735309362,276.29395518677165,3.6157266772148886,9.267393044116004,5.621465353972973,1.28529285261968,F25,0.5329861111111112
96611.32597118124,314.82679821539466,4.88069907213146,11.478451259406306,5.752022640669117,1.5852884620913532,F25,0.5329861111111112
49036.12431429343,618.9238120111871,4.201883967530184,10.800312536375499,6.427982182736459,1.4355329884123649,F25,0.5329861111111112
51914.669375804435,442.6919575491006,3.915998827447027,10.857356676149509,6.092874172753787,1.3650704252420258,F25,0.5329861111111112
15866.160590661853,594.0176135594446,1.1851103978959985,9.671943855496206,6.386908971379997,0.16983593302914546,F25,0.5329861111111112
6809.634996141541,628.5193738640414,4.1341444440859085,8.826093799490021,6.443366853114538,1.4192804011634208,F25,0.5329861111111112
9038.975347902804,37.54282075749986,4.337459931046307,9.109301100491097,3.6254821683860996,1.4672889074311866,F25,0.5329861111111112
37059.807368621594,204.46451453815217,4.360332680713956,10.520288302001276,5.320394437385171,1.4725483573660685,F25,0.5329861111111112
43418.850468567805,522.3713718335126,3.9529522057221262,10.678648968382785,6.258378775223045,1.3744626936070332,F25,0.5329861111111112
54739.449554118866,477.71377715721786,5.03167914944698,10.910339926901417,6.169011760585472,1.6157537553316654,F25,0.5329861111111112
27217.25480867011,438.3606817643357,4.232617264753689,10.211606419123598,6.083042045855264,1.4428205404307677,F25,0.5329861111111112
31221.346953060067,711.1656447756619,4.456898398903155,10.348857337054833,6.566905377036947,1.4944530978560713,F25,0.5329861111111112
47867.649428319426,157.79984471050773,5.575770054313371,10.776195177949688,5.061327424320718,1.7184304341418557,F25,0.5329861111111112
47256.57138055674,89.42417886869143,0.6556433603070569,10.763347000088782,4.4933911027567275,-0.4221382959421902,F25,0.5329861111111112
51836.76388566916,727.5014726659956,3.4221621364751713,10.85585490403267,6.589616023326754,1.2302725549656854,F25,0.5329861111111112
74406.60751261876,410.357308275738,4.799656191331083,11.217300027531229,6.017028263776364,1.5685442885424987,F25,0.5329861111111112
61113.195351189985,501.4605701127274,4.865715276857812,11.020483085037592,6.2175249804081325,1.5822137298786998,F25,0.5329861111111112
75184.19212041436,55.5114285177842,5.115469453259806,11.227696276675765,4.016588918793287,1.6322691749105263,F25,0.5329861111111112
72844.90090216772,706.7333413136977,4.455520586676615,11.196087814694113,6.560653425462791,1.4941439085686858,F25,0.5329861111111112
14839.98295313842,886.0328605650022,4.504602645476384,9.605080368010363,6.7867540385911305,1.505099684168275,F25,0.5329861111111112
12207.192785781728,797.4774800258258,3.243040820790774,9.40978062959676,6.681453596048163,1.1765114146005011,F25,0.5329861111111112
67152.88856448006,292.74465219638785,3.0261731210370773,11.11472721762307,5.679300734834929,1.107298824911781,F25,0.5329861111111112
